FILENUM	Canonical_SMILES
36	C#CC[C@@H](/C(=C/CC#C)/C)CC/C=C(/CC#N)\CC
37	OCCN([C@@](CO)(CC)Cl)C#CC(=C)C
38	C#CC[C@@H]([C@@](C(=O)N(Br)Cl)(C(C)C)CC)Cl
39	C/C=C(\C#CCC#CN(C)C)/C
40	CCCOC(=N*)[C@@](C#CCC)(N=O)N
1	ClN(C=O)Br
2	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CC/N=C(/C=O)\C)CC/C=C(/CC#N)\CC
3	N#CCC[C@@H](/C(=C/O)/C)CNC(=O)/C(=C\N=C(C)C)/C(=O)C
4	O=CCC[C@H](/C(=C\O)/C)CC#CO
5	C#CC/C=C(/CC#N)\CC
6	O=CC[C@@H]([C@@H](CC#C)C)C
7	C#CC[C@@H](/C(=C/O)/C)CC/C=C(\CC)/C
8	CC(/C(=N/C=C(/C(=O)C)\C)/C)C
9	OCCN(C(C/C(=N/[C@](C(C)C)(CC)I)/C#CC/N=C(/C=C(/CC#N)\CC)\C)(C)C)C#CC(=C)C
10	CC/C(=C\CC[C@H](/C(=C/O)/C)O)/C#C
11	O=CCC[C@H](/C(=C/O)/C#CO)CC#C
12	CCC[C@@H](CC/C=C(/CC#N)\CC)COC#CC#COC
13	C#CC[C@@H](/C(=C/O)/C)CC/C=C(/CC#N)\I
14	C#CC[C@@H](/C(=C/O)/C)/C(=N/CC#C/C(=N\*)/CC#CC)/C
15	OCCN(C(CO)(C)C)C
16	OCCN(C(C/C(=N/*)/C#CC/N=C(/C=C(/CC#N)\CC)\C)(C)C)C#CC(=C)C
17	CCNC(=O)/C(=C\N=C(C)C)/C(=O)[C@@H](CCl)CC
18	N#CC/C(=C/CC[C@H](/C(=C/O)/C)[C@H](C#CO)C)/CC
19	CCC[C@@H](CCC(=C[C@H](C=O)C)OC)COC#CC#COC
20	C#CC[C@@H]([C@@](C(=O)N(Br)Cl)([C@@H](Cl)C)CC)Cl
21	CCC#CC
22	O=NNC(=O)[C@]([C@H]([C@@H](CCl)C)OCO[C@@H]([C@@H](CCl)C)N)([C@H](C#CO)C)CC#C
23	C#CC[C@@H]([C@@](C(=O)N(Br)Cl)(C(C)C)CC)Cl
24	N#CC/C(=C\N=C(C)C)/C(=O)C
25	CCNC(=O)/C(=C\N=C(C)C)/C(=O)[C@@H](CCl)CC
26	CC[C@](C(=O)N(Br)C)(C(C)C)I
27	CCCC#C[C@H](C[C@@H](/C(=C/O)/C)CC/C=C(\CC#N)/CC)C
28	CCNC(=O)/C(=C\N=C(C)C)/C(=O)[C@@H](CCl)CC
29	C#CC[C@@H](/C(=C/O)/C)CCC#CC(=C)C
30	C#CCC(=O)[C@@](C(C)C)(CC)C
31	C[C@](N(C#CC(=C)C)CCO)(N=O)I
32	O=CCCC=O
33	OCCN([C@@](CO)(CC)Cl)/C=C(/CC#N)\CC
34	O=CCC[C@H](/C(=C/O)/C)CC#C
35	N#CC/C(=C/CC[C@H](/C(=C/O)/C)O)/CC
36	O/C=C(/[C@H](OCC#C/C(=C/C)/C)N)\C
37	C#CC[C@@]([C@H](C#C)C)(O)C
38	NO
39	C[C@@](C(=O)N(Br)Cl)(CC)I
40	C[C@H]1CC#CC[C@]1(C)O
1	CC/C(=C\C(=N\C=C(\C(=O)C)/C)\C)/C
2	C[C@](N(C#CC(=C)C)CCO)(N=O)I
3	ClN(C(=O)C#N)Br
4	C#CC[C@@H](/C(=C/O)/C)CCC(C)C
5	O=CCC[C@H](/C(=C/O)/C)CC#C
6	C#CC[C@@H](/C(=C/O)/C)CCC#CC(=C)C
7	N#CC/C(=C/CC[C@H](/C(=C/O)/C)O)/CC
8	NO
9	N#CC/C(=C\N=C(C)C)/C(=O)CC#C
10	C#CC[C@@H]([C@@](C(=O)CC)([C@@H](Cl)C)CC)Cl
11	OCCN([C@@](CO)(CC)Cl)/C=N/*
12	N#CC/C(=C/CC[C@H](/C(=C/O)/C)C)/CC
13	O=NNC(=O)[C@]([C@H]([C@@H](CCl)C)OCO[C@@H]([C@@H](CCl)C)N)([C@H](C#CO)C)CC#C
14	CC[C@](C(=O)N(Br)Cl)(C(C)C)I
15	C#CC/C=C(/C[C@]([C@H](CC#C)Cl)(C(C)C)CC)\CC
16	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CC/N=C(/C=O)\C)CC/C=C(/CC#N)\CC
17	CCC[C@@H](CC/C=C(/CO)\CC)COC#CC#COC
18	C#CC[C@H](/C(=N/CC#C/C(=N\*)/CC#C/C=C(\CC)/C)/C)/C(=C/O)/C
19	CC(=O)/C(=C/N=O)/CC#N
20	N#CCCN([C@@](CC)(Cl)O)/C=C(/CC#N)\CC
21	CC[C@@](C(=O)N(Br)Cl)(I)O
22	O=CCC[C@H](/C(=C/O)/C#CO)CC#C
23	O/C=C(/[C@H](OCC#C/C(=C/C)/C)N)\C
24	C#CC[C@@H](/C(=C/O)/C)/C(=N/CC#C/C(=N\*)/CC#CC)/C
25	C[C@@H]([C@H](OCOC#C)N)CCl
26	CC[C@@](C(=O)N(Br)C)(I)C
27	N#CCC[C@@H](/C(=C/O)/C)CN/C(=N/C=C(/C(=O)[C@@H](CCl)CC)\C(=O)NCC)/C
28	C#CC[C@H](/C(=C/O)/C(=C(/CC#N)\CC)/C#CC/N=C(/C=O)\C)CC/C=C(/CC#N)\CC
29	C#CC/C=C(/CC#N)\CC
30	CC/C(=C\CC[C@H](/C(=C/C)/C)O)/C#C
31	CCNC(=O)/C(=C\N=C(C)C)/C(=O)[C@@H](CCl)CC
32	OC[C@](C(=O)N(Br)C)(C(C)C)I
33	CCCC#C[C@H](C[C@@H](/C(=C/O)/C)CC/C=C(/CC)\C)C
34	O=CC[C@@H](C(C)C)C
35	O=NNC(=O)[C@]([C@H]([C@@H](CCl)C)C[C@@H](/C(=C/O)/C)/C(=N/CC#C/C(=N\*)/CC#CC)/C)([C@H](C#CO)C)CC#C
36	CC(=NC=C(C(=O)C)C(=O)C)C
37	C#CC[C@@H](/C(=C/O)/C)CC/C=C(\N(Br)Cl)/C
38	CCC[C@H](/C(=C/O)/C)CC#C
39	N#CC/C(=C/CC[C@@H]([C@H](C#CO)C)/C(=C/O)/CC#N)/CC
40	O=CCCC=C(C)C
1	N#CC[C@@](C(=O)N(Br)C)(CC)I
2	CCC[C@@H](CC/C=C(/CO)\CC)COC#CC#COC
3	C#CC[C@@H](/C(=C/O)/[C@H](C#CO)C)CCC#CC(=C)C
4	O=NNC(=O)[C@@]([C@H](C#CO)C)([C@@H](OCO[C@@H]([C@@H](CCl)C)N)CCl)CC#C
5	C#CC[C@@H](/C(=C/O)/C)C(=O)C
6	C[C@](C(=O)N(Br)Cl)(CC)O
7	CCNC(=O)/C(=C\N=C(C)C)/C(=O)[C@@H]([C@@H](CCl)C)CC
8	N#CCC[C@@H](/C(=C/O)/C)CN/C(=N/C=C(/C(=O)[C@@H](CCl)CC)\C(=O)NCC)/C
9	BrCC(=O)/C(=C/N=C(C)C)/CC#N
10	O=CCC[C@H](/C(=C/O)/C#CC#C)CC#C
11	O/C=C(/[C@H](OC/C(=C\C(=N\C=C(\C(=O)C)/C)\C)/C)N)\C
12	OC#C[C@@H]([C@@]([C@H]([C@@H](CCl)C)C[C@H](/C(=N/C[C@@](C(=O)N(Br)C)(C(C)C)CO)/C)/C(=C/O)/C)(C(=O)NN=O)CC#C)C
13	O=N/C=C(\CC#N)/CCC(C)C
14	O=NNC(=O)[C@@]([C@H](/C(=C/O)/C)CC#C)([C@H]([C@@H](CCl)C)OCO[C@@H]([C@@H](CCl)C)N)CC#C
15	C#CC[C@@H](/C(=C/O)/C)CC/C=C(\N(Br)Cl)/C
16	C/C(=N\C=C(\C(=O)CC#C)/CC#N)/C=O
17	CCC[C@@H](CC/C=C(/CO)\CC)COC#CC#CI
18	N#CC/C(=C\O)/[C@@H](CC/C=C(/C#N)\CC)C
19	CC(=NC=C(C(=O)C)C(=O)C)C
20	C[C@](N(C#CC(=C)C)CC[C@H](/C(=C/O)/C)CC#C)(N=O)I
21	N#CCCN([C@](/C=C(/CC#N)\CC)(CC)O)/C=C(/CC#N)\CC
22	CCC[C@H](/C(=C/O)/C)CC#C
23	CC/C(=C\C(=N\C=C(\C(=O)C)/C)\C)/C
24	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CCN=C(C)C)CC/C=C(/CC#N)\CC
25	CCC#C/C(=C/C)/C
26	O/C=C(/[C@@H](/C(=N\CC#C/C(=N\*)/CC#CC(C)C)/C)CC#C)\C
27	C[C@@](C(=O)N(CC#N)Br)(CC)I
28	O=CCCCC#N
29	CCCO
30	C[C@@H]([C@H](OCOC#C)N)CCl
31	C/C(=C/CC#C)/CC
32	N#CCCN([C@@](CC)(Cl)O)/C=C(/CC#N)\CC
33	OC[C@H](/C(=C/O)/C(=C(/CC#N)\CC)/C#CC/N=C(/C=O)\C)CC/C=C(/CC#N)\CC
34	OC[C@](C(=O)N(C#C)C)(C(C)C)I
35	OC#C[C@@H](/C(=N/CC#C/C(=N\*)/CC#C/C=C(\CC)/C)/C)C
36	CC/C(=C\CC[C@H](/C(=C/O)/C)O)/C=C(C)C
37	C[C@@H](/C(=C/O)/C)CCCl
38	O=N/C=C(/C(=O)C)\C
39	CC#CC/C(=N/*)/C#CI
40	OC[C@](C(=O)N(Br)C)(C(C)C)I
1	ClCC/C=C(/CO)\CC
2	CC/C(=C\C#CC/C(=N/*)/C#CC/N=C(/[C@H](/C=C(\CC)/C)C)\C)/C
3	CCCC(COC#CC#COC)CCC
4	N#CCC[C@@H](/C(=C/O)/C)CN/C(=N/C=C(/C(=O)[C@H](C(C)C)Cl)\C(=O)NCC)/C
5	OC#C[C@@H](/C(=C\O)/[C@H](CC=C(C)C)CCC#CC(=C)C)C
6	C/C(=C\O)/[C@@H](CC/C=C(\N(Br)Cl)/C)CC/N=C(/[C@H](C#CO)C)\C
7	C#CC[C@@H](/C(=C/O)/C)CCN(C[C@H](/C(=C/O)/C)CC#C)C#CC(=C)C
8	CCC
9	CCC[C@@H](CC/C=C(/CC#N)\CC)COC#CC#CI
10	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CCN=C(C)C)CC/C=C(/CC#N)\CC
11	O/C=C(/[C@@H](/C(=N\CC#C/C(=N\*)/CC#CC(C)C)/C)CC#C)\C
12	C/C(=N\C=C(\C(=O)C)/C)/C=C(\CN=C(C)C)/C
13	CN(C(=O)C(CC#N)(CC#N)I)Br
14	N#CCCN([C@@](CC)(Cl)O)/C=C(/CC#N)\CC
15	*/N=C(\C#CC#C)/CC#C/C=C(\CC)/C
16	CCN(C(=O)[C@@](CC)(I)C)Br
17	C#CCC#CO
18	C[C@@](N=O)(CC)I
19	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CCC#C)CC/C=C(/CC#N)\CC
20	CC(=O)C#N
21	CCNC(=O)/C(=C\O[C@@H](/C(=C/O)/C)N)/C(=O)[C@@H]([C@@H](CCl)C)CC
22	C[C@@H](N=O)CCCl
23	CCNC(=O)/C(=C\N=C(C)C)/C(=O)[C@@H]([C@@H](CCl)C)CC
24	O=N/C=C(\CC#N)/CCC(C)C
25	*/N=C(\C#CC/N=C(/[C@H](C#CO)C)\C)/CC
26	O/C=C(/C=C(/C(=O)C)\C)\C
27	C#COCO[C@@H]([C@H](C#C/C(=C/C)/C)CCl)N
28	CC/C(=C\CC[C@H](/C(=C/O)/C)O)/C=C(C)C
29	CCC[C@@H](C[C@@H]([C@@](C(=O)NN=O)([C@H](C#CO)C)CC#C)OCO[C@@H]([C@@H](CCl)C)N)COC#CC#COC
30	C#CC[C@]([C@H](/C(=C/O)/C)CC#C)([C@H]([C@@H](CCl)C)OCO[C@@H]([C@@H](CCl)C)N)C(=O)I
31	BrCC(=O)/C(=C/N=C(C)C)/CC#N
32	N#CCN(C(=O)[C@](/C=C(/CO)\CC)(CC)I)Br
33	CCNC(=O)/C(=C\N=C(\NC[C@H](/C(=C/O)/C)CC/C(=C/N=C(/C=C(\CO[C@@H](/C(=C/O)/C)N)/C)\C)/C)/C)/C(=O)[C@@H](CCl)CC
34	N#CCCN(/C=C(/CC#N)\CC)C
35	O=N/C=C(\[C@](/C=C(/CC#N)\CC)(CC)O)/C(=O)C
36	N#CCCN([C@@](CC)(Cl)O)/C=C(/CO)\CC
37	ClCC[C@H]([C@H](C(=O)/C(=C/N=C(C)C)/C(=O)NCC)CC)C
38	N#CCC[C@@H](/C(=C/O)/C#C/C=C(\CC)/C)CN/C(=N/C=C(/C(=O)[C@@H](CCl)CC)\C(=O)NCC)/C
39	O=NNC(=O)[C@@]([C@H](/C(=C/O)/C)CC#C)([C@H]([C@@H](CCl)C)OCO[C@@H]([C@@H](CCl)C)N)CC#C
40	O=NN[C@@](C(=O)N(C#C)C)(C(C)C)CO
1	N#CCCC#C/C(=N\*)/C(=C\O)/[C@H](CC#C)CCC/C=C(/CC#N)\CC
2	C[C@@H](N=O)CCCl
3	O/C=C(/[C@H](CC/N=C(/[C@H](Cl)C)\C)CC/C=C(\N(Br)Cl)/C)\C
4	C[C@@](N=O)(CC)I
5	*/N=C(\C#CC#C)/CC#C/C=C(\CC)/C
6	N#CC/C(=C\CC[C@H](/C(=C/O)/CC)O)/C=C(C)C
7	CCC#CO
8	CCC(CC)(I)C
9	O/C=C(/[C@@H](/C(=N\CC#C/C(=N\*)/CC#CC(C)C)/C)CC#C)\C
10	N#CCC([C@@H](/C(=C/O)/C(=N/*)/C#CCN=C(C)C)CC/C=C(/CC#N)\CC)(CC#N)I
11	C/C(=N\C=C(\C(=O)C)/C)/CCC#N
12	O=N[C@@H](CCC#CO)C
13	N#CCN(C(=O)[C@](/C=C(\CO)/CC)(CC)I)Br
14	O=NNC(=O)[C@@]([C@H](/C(=C/O)/C)CC#C)([C@H]([C@@H](CCl)C)OCO[C@H](N)C)CC#C
15	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CCC#C)CC/C=C(/CC#N)\CC
16	ClCC/C=C(\N=O)/CO
17	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CCC#C)CC/C=C(\CC)/C
18	C#CCN([C@@](CC)(Cl)O)/C=C(/CO)\CC
19	CCCC(COC#CC#COC)CCC
20	N#CC[C@](C(=O)N(Br)C)(CC)I
21	*/N=C(\C#CC#C)/CC#C/C=C(\CC)/C
22	C#CC[C@@H](/C(=C/C(=C/O)/C)/C)CN(CC[C@H](/C(=C/O)/C)CC#C)C#CC(=C)C
23	O=N/C=C(\CC#N)/CC[C@@H]([C@@H](CCl)C)C
24	N#CCC[C@@H](/C(=C/O)/C)CN/C(=N/C=C(/C(=O)[C@H]([C@@H](CC#N)C)Cl)\C(=O)NCC)/C
25	C#CC[C@]([C@H](/C(=C/O)/C)CC#C)([C@H]([C@@H](CCl)C)OCO[C@@H]([C@@H](CCl)C)N)C
26	O=NNC(=O)[C@@](N=O)(CC)I
27	CCC[C@@H](C[C@@H]([C@@](C(=O)NN=O)([C@H](C#CO)C)CC#C)OCO[C@@H]([C@@H](CCl)C)N)COC#CC#COC
28	O=N/C=C(\[C@@](C[C@@](CC)(I)C)(/C=C(/CC#N)\CC)O)/C(=O)C
29	CCCC(COC#CC#CO)CCC
30	OCCN(C(=O)[C@](/C=C(\CO)/CC)(CC)I)Br
31	C#CC[C@@H](/C(=C/O)/C)/C(=N\CC#C/C(=N\C)/CC#CC(C)C)/C
32	CCNC(=O)/C(=C\N=C(\NC[C@H](/C(=C/O)/C#C/C=C(\CC)/C)/C=C(\CN=C(C)C)/C)/C)/C(=O)[C@@H](CCl)CC
33	CCN(C(=O)C)Br
34	CC/C(=C\CC[C@H](/C(=C/O)/C)O)/C#C
35	C[C@](C(=O)N(CC)Br)(CC#C)I
36	ClCC/C=C(/C#N)\CC
37	CN(C(=O)CC#C)Br
38	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CCC#C)CC/C=C(/CC#N)\CC
39	C/C(=C\O)/C(=O)C
40	C#CC[C@@H](/C(=C/O)/C)CN(CC[C@@H](/C(=C/O)/C)CC=C(C)C)C#CC(=C)C
1	C/C(=N\C=C(\C(=O)C)/C)/CCC#N
2	CC/C(=C/[C@@](C(=O)N(Br)C)(CC)I)/CO
3	CCC[C@@H]([C@H](CC/C(=C/N=O)/CC#N)C)COC#CC#CO
4	OCCl
5	COCO[C@H]([C@@]([C@H](/C(=C/O)/C)CC#C)(CC#C)C)[C@@H](CCl)C
6	*/N=C(\C#CC#C)/CC#C/C=C(\CC)/C
7	O=N/C=C(\CC#N)/CC[C@@H]([C@@H](CCl)C)C
8	CCCC(COC#CC#COC)CCC
9	CCC/C(=C/[C@@](C(=O)N(CCO)Br)(CC)I)/CO
10	N#CC/C(=C/CC[C@H](/C(=C/O)/C(=N/*)/C#CC/C=C(/CC#N)\CC)CC#C)/CC
11	C/C(=C\O)/C(=O)C
12	ClCC[C@@H](/C(=C/O)/C)CN/C(=N/C=C(/C(=O)[C@H]([C@@H](CC#N)C)Cl)\C(=O)NCC)/C
13	ClCCC=C(CC)CC
14	CCCC(=O)[C@@](CC#C)(I)C
15	C[C@@H](N=O)CCC#N
16	O=NNC(=O)[C@@](N=O)(CC)I
17	CCC[C@@H](CCl)C
18	O=N[C@@H](C/C=C(/C(=O)C)\C)C
19	O=N/C=C(\[C@@](C[C@@](CC)(I)C)(/C=C(\C[C@@H]([C@@H](CCl)C)N)/CC#N)O)/C(=O)C
20	C#CC[C@@H](/C(=C/C(=C/O)/C)/C)CN(C#CC(=C)C)C#C
21	C#CCC[C@H](/C(=C/O)/C(=N/*)/C#CCC#C)CC#C
22	N#CCCC#C/C(=N\*)/C(=C\O)/[C@@H](C/C=C(\[C@@](C[C@@](CC)(I)C)(/C=C(/CC#N)\CC)O)/C(=O)C)CC#C
23	N#CC/C(=C\CC[C@H](/C(=C/O)/CC)C#CCC)/C=C(C)C
24	N#CCC[C@@H](/C(=C/O)/C)CN/C(=N/C=C(/C(=O)[C@H]([C@@H](CC#N)C)Cl)\C(=O)NC#N)/C
25	CCC[C@H](N(CC)Br)COC#CC#COC
26	N#CCCC[C@@H](C(=O)/C(=C/N=C(/NC[C@H](/C(=C/O)/C#C/C=C(\CC)/C)/C=C(\CN=C(C)C)/C)\C)/C(=O)NCC)CCl
27	N#CCCC#CO
28	O=NCC/C=C(/CC#N)\CC
29	N#CCN(C(=O)[C@](/C=C(\CO)/CC)(I)C)Br
30	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CCC#C)CC/C=C(\CC)/C
31	CC/C(=C\CC[C@H](/C(=C/O)/C)O)/C
32	C#CC[C@@H](/C(=C/CO)/C(=N/*)/C#CCC#C)CC/C=C(/CC#N)\CC
33	C#CC[C@@H](C(=CO)/C(=N/*)/C#CCCC#N)CCC/C=C(/C[C@H](N=O)C)\CC
34	O=N/C=C(/CC#N)\CC[C@@H]([C@@H](CCl)C)C
35	*/N=C(/CC#C/C=C(/CC)\C)\O
36	CCC#CO
37	C#CC[C@@H](/C(=C/O)/C(=N/*)/C#CCCC[C@H](/C(=C/O)/C)CC#C)CC/C=C(/CC#N)\CC
38	OCCN(C(=O)[C@](/C=C(/CC#C)\CO)(CC)I)Br
39	C/C(=C\O)/C(=O)C
40	C#CC[C@@H](/C(=C/O)/C)/C(=N\CC#C/C(=N\C)/CC#CC(C)C)/C
1	C/C(=C/CCNN=O)/CC
2	O=N/C=C(/C(=O)C)\C
3	C/C(=C\O)/C(=O)C
4	ClCC[C@@H](/C(=C/O)/C)CN/C(=N/C=C(/C(=O)[C@H]([C@@H](CC#N)C)Cl)\C(=O)NCC)/C
5	CCC[C@H](N(CC)Br)C
6	C#CCC[C@H](/C(=C/CO)/C(=N/*)/C#CCC#C)CC#C
7	*/N=C(\C#CC#C)/CC#C/C=C(\CC)/C
8	O=NNC(=O)[C@@](N=O)(CC)C
9	C#CC[C@@H](C(=CO)/C(=N/*)/C#CCCC#N)CCC#C
10	ClCC[C@@H](/C(=C/O)/C)CN/C(=N/C=C(/C(=O)[C@H]([C@@H](CC#N)C)Cl)\C(=O)NCC)/C
11	OCCN(CCl)Br
12	N#CC/C(=C/CCN=C(C)C)/CC
13	OCCN(C(=O)[C@H](/C=C(/C/C=C(/CC#N)\CC)\CO)CC)Br
14	C#CC[C@H](C(=O)[C@](N=O)(CC)I)/C(=C/O)/C(=N/*)/C#CCC#C
15	CC/C(=C\CC[C@H](/C(=C\O)/C)O)/C
