FILENUM	Canonical_SMILES
36	CC#CC(C/C=C/C#CO)(C)C
37	COC#C/C(=N/*)/C(=C)C
38	*/N=C(\C(=C)[C@H](CO)O)/C#COC
39	CO/C=C/C#CO
40	CC#CC#COC(C#CC#C)(C)C
1	CC#CC#COC(C#CC)(C)C
2	C#CC#C/C(=N/COC(C#C/C(=C/C)/C)(O)O)/Cl
3	OC[C@@H](CC#COO)O
4	COC(=C)C#C[C@H](/C=C(/[C@@H](CO)O)\CC#C)O
5	OC[C@@H](C#CC#CO)O
6	COC[C@@H](C#CC#C[C@@H](CO)O)CO
7	C[C@@]([C@](N=C)(OC)O)(C#CC#C)C/C=C/C
8	OCO[C@H](CO)O
9	COC#CC#C
10	OCC[C@H](C#CC#CC)CO
11	C#CCC#C[C@H](CO)Cl
12	C#CC#CC#C[C@H]([C@@H](O)N)O
13	COC#CC(=C)C#CC
14	OCC#C[C@@H](CO)O
15	OCCC#C[C@@H](CO)O
16	COCl
17	OC[C@@H](C#CC(=C)O)O
18	OOC#C/C(=N/*)/C(=N/OO)/C
19	OCC#C[C@H](CO)C
20	OCC#C[C@H](CO)O
21	OOC(=C)O
22	OCC#C[C@H]([C@@H](O)N)O
23	C#CC/C(=C/C#CCO)/[C@@H](C[C@@H](N=O)O)O
24	OC[C@H](C(N=C)(O)O)C#CCO
25	CC#CC#COO
26	OC[C@H]([C@@H](C#CC#CC#C)O)O
27	NCC#CCO
28	OO/N=C(\C#CC)/C#COC
29	OCC#CO
30	CC#CCO
31	OCC#C/C=C(\[C@@H](C[C@@H](C[C@H](CO)O)O)O)/CC#C
32	CC#CCO
33	OCC#CO
34	C/C=C/C[C@@](C#CC#C)(OC#CC#CC)C
35	OC[C@H]([C@H](CO)O)C#CC#CC#C
36	COC#C/C(=N/OOC(C#CC#C)(C)C)/C
37	CC#CC#CC
38	C#CC#CC#CC(=C)O
39	OCC#CO
40	OCC#C[C@H](CO)O
1	OCO[C@H](CO)O
2	OCCC#C[C@@H](CO)O
3	OCC#CO
4	OC#C[C@H]([C@@H](O)N)O
5	CC#CC(OC#C[C@@H](C#CC#CC#C)O)(C)C
6	OC[C@@H](C#CC#CO)O
7	OCCCC#C[C@@H](CO)O
8	CO[C@H](CO)O
9	NCC#CCO
10	OC/C=C/C[C@@](C#CC#C)(OC#CC#CC)C
11	C#CC#CC#CC(=C)O
12	OCC#C[C@H]([C@@H](O)N)O
13	OCC#C[C@@H](CO)O
14	OCCC#CO
15	COC#C/C(=N\OOC(C#CC#C)(C)C)/C
16	OC#CC#C[C@@H](C#CC#C)CO
17	OCC#C[C@H]([C@@H](O)N)O
18	CC#CCO
19	C#CC#CC#C[C@H]([C@@H](C#CC[C@H](CO)O)O)O
20	OCCC#CO
21	OC[C@@H](CC#COO)O
22	OCC#CO
23	OCO[C@H](CO)O
24	OCCC#CO
25	OCC#C/C=C(\[C@@H](C[C@@H](C[C@H](CO)O)O)O)/CO
26	CC#C[C@H](CO)O
27	COC[C@@H](C#CC#C[C@@H](CO)O)CO
28	C#CCC#CO
29	OCC#C[C@H]([C@H]([C@@H](CO)O)O)O
30	OOCO
31	OCC#C/C=C(\[C@@H](C[C@@H](N=O)CO)O)/CC#C
32	OC#CC#CC(O)O
33	OCC#CC#CC#C
34	OC[C@@H](C#CO)C
35	OC[C@@H](C#CC(=C)O)O
36	OCC#CC(O)O
37	CC#CO
38	OC[C@@H](C#CC#CC#C)O
39	OCC#C[C@@H](CO)O
40	OCC#C/C=C(\[C@@H](C[C@@H](C[C@H](CO)O)O)O)/CC#C
1	COC#CCO
2	OC[C@H](C#CO)O
3	CCC#CC[C@H](/C(=C\C#CCO)/CC#C)O
4	OCO[C@H](CO)O
5	CCC#COO
6	OCO[C@@H]([C@H]([C@@H](O)N)O)CO
7	N[C@@H]([C@@H](C#CO)O)CN
8	OCOCO
9	OC[C@@H]([C@H]([C@@H](O)N)O)C#CCO
10	OC[C@@H](OO)O
11	OCC#CO
12	OCC[C@@H]([C@@H](C#CCO)O)O
13	OC[C@H](C#CO)O
14	OCC#C[C@@H](CO)O
15	COC[C@@H](C#CC#C[C@@H](CO)O)CO
16	OC#CC#CC(O)O
17	OCC#C[C@H]([C@@H](O)C)O
18	OC[C@H]([C@@H](OO)O)O
19	OCC#CO
20	OCOC(CO)CO
21	CC#C[C@H](CO)O
22	OCC#C/C=C(\[C@@H](C[C@@H](C[C@H](CO)O)O)O)/CO
23	OCO[C@H](CO)C
24	COC#C/C(=N\OO[C@@](C#CC#C)(O)C)/C
25	OC#CC#CO
26	OCO[C@H](CO)O
27	OC(C#C[C@H]([C@@H](O)N)O)O
28	COC#C/C(=N\OOC(C#CC#C)(C)C)/C
29	OCCCC#CO
30	OC#CC#C[C@@H](C#CC#C)CO
31	OCC#C/C=C(\[C@@H](C[C@@H](C[C@H](CO)O)O)O)/CC#C
32	OCC#C[C@@H](CO)O
33	OCCC#CO
34	OCC[C@@H](C#CCO)O
35	OC[C@@H](CC#C[C@H]([C@@H](C#C[C@@H](N=O)CO)O)O)O
36	OCO[C@H](CO)O
37	OC[C@@H](C#CO)O
38	CC#C[C@H](CO)O
39	OC[C@H]([C@@](C#CC#C)(OO/N=C(\C#COC)/C)C)O
40	OCO[C@H](CO)O
1	OC[C@@H](OO)O
2	COC[C@@H](C#CC#C[C@@H](CO)O)CO
3	OCOC(CO)CO
4	CCC#COO
5	OCC#C[C@@H](CO)O
6	COC#C/C(=N\C#CO)/C
7	OC[C@@H](CC#C[C@H]([C@@H](C#C[C@@H](N=O)C)O)O)O
8	OC[C@@H](OO)O
9	OCCO[C@H](CO)O
10	OCC#CCO
11	OCC#C[C@H](C[C@@H](CO)O)O
12	CCC#CC[C@H](/C(=C\C#CCO)/CC#C)O
13	OCC[C@H](OCO)CO
14	OCC#C/C=C(\[C@@H](C[C@@H](C[C@@H](N=O)CO)O)O)/CC#C
15	OCC#CO
16	OC[C@@H](OO)O
17	OCC#CO
18	OCC[C@@H]([C@@H]([C@H](C#CCO)O)O)O
19	OC[C@H]([C@@H](C#CC(O)O)O)N
20	OCC#CO
21	C#CC#C[C@H](C#COO[C@@](C#CC#C)(O)C)CO
22	OC#CC(O)O
23	NC[C@H](O[C@H](CO)O)N
24	OC[C@@H]([C@H]([C@@H](O)N)O)C#CCO
25	OCO[C@H](CO)O
26	OC#C[C@@H](CC(O)O)O
27	OCO[C@H](CO)C
28	OC[C@H](C#CO)O
29	N[C@@H]([C@@H](C#CO)O)CN
30	C/C(=N/OO[C@H](CO)O)/C#COC
31	OC[C@@H](C#CO)O
32	OCC[C@@H](CC#CO)O
33	OCC#C[C@H]([C@@H](C#C[C@@H](N=O)CO)O)O
34	OC#CC#CO
35	CC#C[C@H](C[C@H](CO)O)O
36	OC[C@@H](CC#C[C@H]([C@@H](C#C[C@H](CO)O)O)O)O
37	OC(C#CC)O
38	OC#CC(C#CC#C)(C)C
39	CC#C[C@H](CO)O
40	OC(C#C[C@H]([C@@H](O)N)O)O
1	CC#C[C@H]([C@H](CO)O)O
2	OCC(OC(O)O)CO
3	OCO[C@H]([C@H]([C@@H](O)N)O)O
4	OCC#CO
5	OCC#CO
6	OCC#CC(CO)CO
7	CC#CCO
8	OCC#C[C@H](CO)O
9	OCC[C@@H]([C@@H]([C@H](C#CCO)O)O)O
10	C#CC#CC(C[C@@H](C#C[C@H]([C@@H](C#CC[C@H](CO)O)O)O)O)(C)C
11	OC#CC(N)(C)C
12	OCOCO
13	OC#CC(O)O
14	OC[C@H](C#CCCC(O)O)O
15	OC[C@@H](C#C[C@H]([C@@H](C#CO)O)O)O
16	OC[C@@H](C#CC(O)O)O
17	OCC[C@@H]([C@@H]([C@H](C#CCO)O)O)O
18	OC[C@H]([C@@H](C#CC(O)O)O)N
19	CC#C[C@H]([C@H](CO)O)O
20	OCC#C[C@@H](C(O)O)O
21	OCC#C/C=C(\[C@@H](C[C@@H](C[C@@H](N=O)CO)O)O)/CC#C
22	OCC[C@@H](CC#CO)O
23	OCC[C@@H]([C@@H]([C@H](C#CCO)O)O)O
24	OC#CO
25	OCOC#CCC
26	OCC[C@@H]([C@@H]([C@H](C#CO)O)O)O
27	OC[C@@H]([C@H]([C@@H](O)N)O)C#CCO
28	OCO[C@H](CO)C
29	OC[C@@H](CC#CO)O
30	OC[C@@H](CC#CC(C#C[C@H](CO)O)(O)O)O
31	NC[C@H](O[C@H](CO)O)N
32	OCC#CO
33	OCO[C@H]([C@@H](O)N)O
34	CC#CCO
35	N[C@@H](O[C@H](CO)O)CC#CC#C
36	OCO[C@H](CO)CC
37	NC[C@H](O[C@H](CO)O)N
38	OCOC(CO)CO
39	OC[C@@H](C[C@@H](C[C@H](C#CO)O)O)O
40	OCCO[C@H](CO)O
1	OC#CO
2	OCC#C[C@@H]([C@H]([C@H](CCO)O)O)[C@H](CCO)O
3	OCC#CC(CO)CO
4	OC[C@@H]([C@@H](CC#CC#C)N)C#CCO
5	OC[C@@H](C#CC(O)O)O
6	OCC[C@@H](CC#CO)O
7	OCCC#CC(CO)CO
8	OCO[C@H]([C@H]([C@@H](O)N)O)O
9	OCCC#C[C@@H]([C@H]([C@H](CCO)O)O)O
10	OC#C[C@@H](C(O)O)O
11	OCO[C@H](CO)C
12	OCC[C@@H]([C@@H]([C@H](C#CCO)O)O)O
13	OCC#C/C=C(\[C@@H](C[C@@H](C[C@@H](N=O)CO)O)O)/CC#C
14	OCC[C@@H]([C@@H]([C@H](C#CO)O)O)O
15	OC[C@@H]([C@H]([C@@H](O)N)O)C#CCO
16	C[C@H]([C@@H](C#CC)O)CO
17	OCC(C#CCCC(O)O)CO
18	CC[C@@H]([C@@H](C[C@H](C#CCO)O)O)O
19	OC[C@@H](O[C@H]([C@@H](O)N)O)O
20	OC[C@@H](C#CO)O
21	OC[C@@H](C#CC(O)O)O
22	C#CC/C(=C/C#CCO)/[C@@H](C[C@@H](C[C@H](C(C#CC#C)(C)C)N=O)O)O
23	OC[C@@H](OO)O
24	OO[C@H]([C@@H](O)N)O
25	OC[C@@H](C#CCC)C#CCCC(O)O
26	OOCO
27	OCC[C@H](OCO)CO
28	OC[C@@H](C#C[C@H]([C@@H](C#CO)O)O)O
29	OCC#C[C@@H](C(O)O)CO
30	OCO[C@H]([C@H]([C@@H](O)N)O)O
31	OC#CC(O)O
32	NC[C@H](O[C@H](CO)O)N
33	OC[C@@H](OC(O)O)O
34	OCC[C@@H](CC#CO)O
35	OC[C@@H](C#C[C@H]([C@@H](C#CO)O)O)O
36	OC[C@@H](CC#C[C@]([C@@H](CN)N)(C#C[C@H](CO)O)O)O
37	OC[C@@H](C#C[C@H]([C@@H](C#CO)O)O)O
38	OC[C@@H](CC#CO)O
39	OCC[C@@H](C#C[C@@H]([C@@H](C#CC[C@H](CO)O)O)O)O
40	CO[C@H](C#CC)[C@H](CO)O
1	OC[C@@H](OC(O)O)O
2	OC[C@H](CC#CO)O
3	OCC[C@@H](C#CC(CO)CO)O
4	OC[C@H]([C@H](C#CO)O)O
5	OC[C@@H](C#C[C@H]([C@@H](C#CO)O)O)O
6	N[C@@H]([C@@H](C#CCCCO)CO)CC#CC#C
7	OC[C@@H](C#C[C@@H]([C@H]([C@@H](CO)O)OC)O)O
8	OCC#C[C@@H](C#CO)O
9	OCO[C@H](CO)O
10	OCC[C@@H]([C@@H]([C@H](C#CO)O)O)O
11	OCC#CC(O)O
12	OCC(OC(O)O)CO
13	OC[C@@H](C#C[C@@H](C(CO)CO)O)O
14	OCCC#C[C@@H]([C@H]([C@H](CCO)O)O)O
15	C#CC/C(=C/C#CCO)/[C@@H](C[C@@H](C[C@H](C(C#CC#C)(C)C)N=O)O)O
16	OCCC#C[C@@H]([C@H](C(O)O)O)O
17	OCO[C@H](CO)C
18	OCC[C@@H]([C@H](C(O)O)C#CCO)O
19	OCC[C@@H]([C@@H]([C@H](C#CO)O)N)O
20	OCC#C[C@@H]([C@H]([C@H]([C@@H](C#CO)O)O)O)O
21	OC#C[C@@H]([C@@H]([C@H](CO)O)O)O
22	OCC(C#CCCC(O)O)CO
23	OCO[C@@H](C[C@H](CO)O)CO
24	OC[C@@H](C#C[C@H]([C@@H](C#CO)O)O)O
25	OCC#CC(CO)CO
26	OC#C[C@@H]([C@H](CCC(O)O)O)O
27	OOC(O)O
28	OCCC#C[C@@H](C[C@H]([C@H](CC)O)O)O
29	OOO
