FILENUM	Canonical_SMILES
32	O=CCO[C@@](C[C@H](C(C)C)N)(N=[PH2]C(=O)O/C(=N/*)/N)O
33	CC[C@H](CO[C@](C(=C)C)(O)C)C#C
34	CNON(C(=O)OC(=C)C)CC(=O)O/N=C/C(=O)C#C/N=C/C
35	C[C@](C(=O)COC#C)(C#CC=O)N=O
36	COOC#COOC
37	C[C@H]1COCN1C#N
38	*/N=N/C#CCl
39	CNC(=O)C(=C)[C@@](CC(C)C)(C#N)O
40	C/C=C/[C@H](C#CC#CC(=S)C)O
1	COCN([C@H](OC)C)C#CC
2	C/C(=N\N=C(\C=O)/O)/O
3	N/C=C/C(=C(\[C@](N(/C(=C(/[C@](NC)(Br)C)\C)/C#CC=O)C)(N)C)/F)/O
4	CC#CC(=O)OOC#CC#CC#CO
5	OC#COC=O
6	CC[C@@H](C#CC)C#CC(=O)C=O
7	C=C/C=N/C(=C(O[C@@H](N=O)C)C)[C@](OF)(OC)C
8	C/C=C\C
9	O=C[C@H](/C(=C(/CC)\C)/CF)C
10	O=NCN(N(CCC(=O)O)C)O
11	C=CO/C(=N\C#CC(=O)N([C@H](O[C@](C#C)(N)C)F)N=[PH2]C(=O)C)/C
12	C=NO[C@](C(O)(C)C)(O[C@H](CN)C)CCl
13	*/N=C(/CN)\C
14	CC#C/C=C(\[C@H]([C@@](C(=O)OC)(OCCC#CCC(=O)C)F)C)/CC
15	*/N=C(\OC/C=C/C)/C
16	CC/C(=C(\C#C[C@]([C@@](C#C)(NC)N)(C(=C)CC)N)/C)/C
17	CO[C@]([P@@H](=O)C)(ON)O
18	CN/N=C(/[C@](C(=C)C#CC=O)(C#N)C)\C#C
19	NCC#CO[C@@](/C(=N\*)/C#N)(OOC#CN)C
20	O=COC(=O)C(=O)C#COCC#CN([C@@H](N(C#C)O)NN)CCC(=P)C
21	COC#N
22	[PH4]CCC[C@@H]([C@@H]([C@](OC(ON)(C)C)(N)C)C(C)(C)C)C(=C=C(N)C)[C@H](C(=C)/C(=N/*)/CN)O
23	O=COC(=O)C(=O)[C@@H]([C@@]([C@@](C#CC)(OO)C)(Cl)C)C
24	C=NN/N=C(\C#CC)/CO[C@H](/N=N/*)C=O
25	C=NO/C(=N\*)/[C@]([C@@H](N=O)C)(C=C)NC
26	C#CON(NC(=O)OC#CCC)OC
27	C#CO[C@](N(C#CO)N)(O)C
28	CN(C(=C)O)/C(=C/C)/F
29	CO[C@@H](/C=C(/C#N)\O)I
30	OCC#C/C(=C(/C(C)C)\O)/C
31	C#CO[C@H]([P@](=C)(/C(=C/C=O)/C)C#CC)C
32	*/N=C(/OC(=O)[PH2]=N[C@@](OCC=O)(C[C@H](C#CCC)N)O)\N
33	CC[C@H](CO[C@](C(=C)C)(C#C)C)C#C
34	CNON(C(=O)OC(=C)C)CC(=O)OOC#COOC
35	[PH4]CCC(=O)[C@@](C#CC=O)(N=O)C
36	CO/N=C/C(=O)C#C/N=C/C
37	N#CN[C@H](C#CC#CC#C)C
38	CC#C/N=N/C#CCl
39	CNC(=O)C(=C)[C@@](CC(C)C)(C#N)O
40	C[C@H](C#CC#CC(=S)C)O
1	CO[C@@H](N(C[C@](NC)(Br)C)C#CC)C
2	CC#C/N=N/N=C(/C=O)\O
3	N/C=C/C(=C(\[C@](N(/C(=C(/OC)\C)/C#CC=O)C)(N)C)/F)/O
4	CC#CC(=O)OOC#CC#CC#CO
5	OCC#COC=O
6	CC[C@H]([C@H](C#CC(=O)C=O)CC#CC)C#C
7	O=N[C@H](OC(=O)C)C
8	C/C=C\N(C#CO)N
9	O=C/C=C(/C(=C([C@@H](C=O)C)CF)CC)\C
10	O=NCN(N(CCC(=O)O)C)O
11	C=CO/C(=N\C#CC(=O)N([C@@H](C(=O)NC)O[C@](C#C)(N)C)N=[PH2]C(=O)C)/C
12	CNOCCl
13	*/N=C(/CN)\C
14	CC#C/C=C(\[C@H]([C@@](C(=O)OC)(OCCC#CCC(=O)C)F)C)/CC
15	*/N=C(\C(=O)OC#CCC)/C
16	CC/C(=C(/C#C[C@]([C@@](C#C)(NC)N)(C(=C)CC)N)\C)/C
17	CO[C@@]([P@@H](=O)C)(O)C
18	NON/N=C(/[C@](C(=C)C#CC=O)(C#N)C)\C#C
19	CO[C@@H](/C=C(/[C@@](/C(=N\*)/C#N)(OOC#CN)C)\O)I
20	O=COC(=O)C(=O)C#COCC#CN([C@@H](N(C#C)O)NN)CCC(=P)C
21	COC/C(=N/NN=C)/C#CC
22	[PH4]CCC[C@@H]([C@@H]([C@](OC(ON)(C)C)(N)C)C(C)(C)C)C(=C=C(N)C)[C@H](C(=C)/C(=N/*)/CN)O
23	O=COC(=O)C(=O)[C@@H]([C@@]([C@@](C#CC)(OO)C)(Cl)C)C
24	*/N=N/[C@H](C=O)OC#N
25	[PH4]CC/N=C(/[C@]([C@@H](N=O)C)(C=C)NC)\ON=C
26	C#CON(NOC/C=C/C)OC
27	C#COC(O)(C)C
28	C/C=N/C(=C\C)/N(C(=C)O)C
29	NCC#COC#N
30	CC(/C(=C(/C#CO)\C)/O)C
31	C#CO[C@H]([P@@](=C)(C#CC)C)C
32	*/N=C(/OC(=O)[PH2]=N[C@@](OCC=O)(C[C@H](C#CCC)N)O)\N
33	CCCO[C@](C(=C)C)(C#C)C
34	C=NO[C@@](C(O)(C)C)(N(C(=O)OC(=C)C)CC(=O)OOC#COOC)O[C@H](CN)C
35	O=CC#C[C@@](N=O)(C=O)C
36	CO/N=C/C(=O)C#CF
37	N#CN[C@H](C#CC#CC#C)C
38	C/C(=N\C#CCl)/O
39	CNC(=O)C(=C)[C@@](CC(C)C)(C#N)O
40	C[C@H](C#CC#CC(=S)C)O
1	CO[C@@H](N(C[C@](NC)(Br)C)C#CC)C
2	C/C(=N\C#C/N=N/N=C(/C=O)\O)/O
3	N/C=C/C(=C(\[C@](N(/C(=C(\C#C)/OC)/C#CC=O)C)(N)C)/F)/O
4	C#COOC#CC#CC#CO
5	OCC#COC=O
6	CC[C@H]([C@H](C#CC(=O)C=O)CC#N)C#C
7	O=N[C@H](OC(=O)C)C
8	C/C=C\N(C#C[PH4])N
9	O=CCC(=C([C@@H](C=O)C)CF)/C(=C/C=O)/C
10	O=NCN(N(CCC(=O)C)C)O
11	C[C@@H](C(=O)NC)O[C@](C#C)(N)C
12	ClCONN(C(=O)C#C/N=C(\OC=C)/C)N=[PH2]C(=O)C
13	*/N=C(/CN)\C
14	COC(=O)[C@]([C@@H](/C(=C\C)/CC)C)(OCCC#CCC(=O)C)F
15	*/N=C(\C(=O)OC#CC#CN)/C
16	CC/C(=C(/C#C[C@]([C@@](C#C)(NC)N)(C(=C)CC)N)\C)/O
17	CO[C@@]([P@@H](=CC)C)(O)C
18	NON/N=C(/[C@](C(=C)C#CC=O)(C#CC)C)\C#C
19	CCOO[C@](/C(=N\*)/C#N)(/C(=C/[C@H](OC)I)/O)C
20	O=COC(=O)C(=O)C#COCC#CN([C@@H](N(C#C)O)NN)CCC(=P)C
21	COC/C(=N/NN=C)/C#N
22	OCCC[C@@H]([C@@H]([C@](OC(ON)(C)C)(N)C)C(C)(C)C)C(=C=C(N)C)[C@H](C(=C)/C(=N/*)/CN)O
23	O=COC(=O)C(=O)[C@@H]([C@@]([C@@](C#CC#CC)(OO)C)(Cl)C)C
24	*/N=N/[C@H](C=O)OC#CC
25	C=NO/C(=N\CC#C[C@H](O)C)/[C@]([C@@H](N=O)C)(C=C)NC
26	C/C=C/CONN(OC)OC
27	C#COC(O)(C)C
28	CN(C(=C)O)/C(=C/C)/N=O
29	C#COC#N
30	OC#C/C(=C(\O)/C)/C
31	CC#CC(=O)O[C@H]([P@@](=C)(C#CC)C)C
32	O=CCO[C@@](C[C@H](C#CCC)N)(N=[PH2]C(=O)O/C(=N/CN)/N)O
33	CCCO[C@](C(=C)C)(C#C)C
34	CCO[C@](C(O)(C)C)(N(C(=O)OC(=C)C)CC(=O)OOC#COOC)ON=C
35	O=CC#C[C@@](N=O)(C=O)C
36	CO/N=C/C(=O)C#CF
37	NCC#CC#CC#C[C@@H](NC#N)C
38	CC#CCl
39	CNC(=O)C(=C)[C@@](C[C@@H](C(C)C)C)(C#N)O
40	[PH4]CC#CC(=S)C
1	CO[C@@H](N(C[C@@](C#CO)(NC)C)C#CC)C
2	O/C(=N/C#C/N=N/N=C(/C=O)\O)/C#CC#CO
3	N/C=C/C(=C(\[C@](N(/C(=C(\C#C)/C)/C#CC=O)C)(N)C)/F)/O
4	C#COOC#CC
5	[PH4]COC#CCO
6	CC[C@H]([C@H](C#CC(=O)O)CC#N)C#C
7	C[C@H](N=O)OC(=O)C#CC#CN
8	C/C=C\N(C#C[PH4])N
9	O=CCC(=C(C(C)C)CF)/C(=C/C=O)/C
10	O=NCN(N(CCC(=O)C)C)O
11	C[C@@H](C(=O)C(=O)NC)O[C@](C#C)(N)C
12	COCCl
13	*N=C(C)C
14	COC(=O)[C@]([C@@H](/C(=C\C)/CC)C)(OCCC#CCC(=O)C)F
15	*/N=C(\C(=O)OC)/C
16	FC#C[C@]([C@@](C#C)(NC)N)(C(=C)CC)N
17	CO[C@]([P@@H](=CC)C)(C=O)O
18	CC#C[C@@](C(=C)C#CC=O)(/C(=N/NOC(=O)C#CC)/C#C)C
19	*/N=C(/C#N)\CC=O
20	O=COC(=O)C(=O)C#COCC#CN([C@@H](N(C#C)O)NN)CCC(=P)C
21	COC/C(=N\C=O)/C#N
22	OCCC[C@@H]([C@@H]([C@](OC(ON)(C)C)(N)C)C(CN)(C)C)C(=C=C(N)C)[C@H](C(=C)/C(=N/*)/CN)O
23	O=COC(=O)C(=O)[C@@H]([C@@]([C@@](C#CC#CC)(OO)C)(Cl)C)C
24	*/N=N/[C@H](C=O)OC#CC
25	C=NO/C(=N\CC#C[C@H](O)C)/[C@]([C@@H](N=O)C)(C=C)NC
26	C/C=C/CONN(OC)OC
27	C#COC(O)(C)C
28	CN(C(=C)O)/C(=C/C)/N=O
29	COC#N
30	C/C(=C(/O)\C)/Br
31	C[P@](=C)(C#CC)[C@@H](ON)C
32	O=CCO[C@@](C[C@H](C#CCC)N)(N=[PH2]C(=O)O/C(=N/CN)/N)O
33	C#CCCO[C@](C(=C)C)(C#C)C
34	CCO[C@](C(O)(C)C)(N(C(=O)OC(=C)C)CC(=O)OOC#COOC)ON=C
35	O=CC#C[C@@](N=O)(C=O)C
36	CO/N=C/C(=O)C#C/C(=C(/CC)\O)/C
37	NCC#CC#CC#C[C@H](NC#N)C
38	C/C(=N/C#CC(=O)N(N=[PH2]C(=O)C)NC#CCl)/OC=C
39	CNC(=C)[C@@](C[C@@H](C(C)C)C)(C#N)O
40	O=CC#CC(=S)C
1	CC#CN([C@H](OC)C)C[C@@](C#CO)(NOC)C
2	O/C(=N/C#C/N=N/N=C(/C=O)\O)/C#CC#CO
3	N/C=C/C(=C(\[C@](N(C)C)(N)C)/F)/O
4	C#COOC#CC
5	COOC[PH4]
6	CCC(=C)C#CC(=O)O
7	O=N[C@H](OC(=O)C)C
8	C/C=C\C(O)(C)C
9	FCC(=O)C(C)C
10	CN(N(CN=O)O)CCC(=O)C#CC#CN
11	NC[C@@H](O[C@](C#C)(N)C)C
12	COCCl
13	CC(=NOC(=C)C)C
14	COC(=O)[C@]([C@@H](/C(=C\C)/C)C)(OCCC#CCC(=O)C)F
15	*/N=C(\C(=O)OCC)/C
16	N#CC[C@@H]([C@@]([C@@](C#C)(NC)N)(C#CF)N)[C@H](C#C)CC
17	CO[C@]([P@@H](=CC)C)(C=O)O
18	CC#C[C@@](C(=C)C#CC=O)(/C(=N/NOC(=O)C#CC)/C#C)C
19	*/N=C(/C#N)\CC=O
20	O=COC(=O)C(=O)C#COCC#CN([C@@H](N(C#C)O)NN)CCC(=P)C
21	COC/C(=N\C=C\C)/C#N
22	OCCC[C@@H]([C@H](C(C(=O)C(=O)NC)(C)C)[C@](OC(ON)(C)C)(N)C)C(=C=C(N)C)[C@H](C(=C)/C(=N/*)/CN)O
23	O=COC(=O)C(=O)[C@@H]([C@@]([C@@](C#CC#CC)(OO)C)(Cl)C)C
24	*/N=N/[C@H](C=O)OC#CC
25	C=NO/C(=N\CC#CC#CCN)/[C@]([C@@H](N=O)C)(C=C)NC
26	C/C=C/CONN(OC)OC
27	C#CON(C#C[PH4])N
28	CN(C(=C)O)C(=O)N=O
29	OCC#CC#N
30	C/C(=C(/Br)\C)/N=O
31	C[P@](=C)(C#CC)[C@@H](ON)C
32	O=CCO[C@@](C[C@H](C#CCC)N)(N=[PH2]C(=O)O/C(=N/CN)/N)O
33	C#CCCO[C@](C(=C)/C(=C(\C#C)/C)/C#CC=O)(C#C)C
34	CCO[C@](C(O)(C)C)(N(CC(=O)OOC#COOC)C=O)ON=C
35	O=CC#C[C@](C=O)(O)C
36	CO/N=C/C(=O)C#C/C(=C(/CC)\O)/C=O
37	N#CN[C@@H](C#CC#C[C@H](O)C)C
38	OC#CC#C/C(=N\N(N=[PH2]C(=O)C)NC#CCl)/O
39	CNC(=C)[C@@](C[C@@H](C(C)C)C)(C#N)O
40	CC#CC(=S)C
1	CC#CN([C@H](OC)C)C[C@@](C#CO)(NOC)C
2	O/C(=N/C#C/N=N/N=C(/C=O)\O)/C#CC#CO
3	N/C=C/C(=C(\[C@](N(O)C)(N)C)/F)/O
4	CC#COOOC(=C)C
5	CCOC[PH4]
6	COC(=C)C#CC(=O)O
7	C[C@@H](OC(=O)C)CO
8	NOC(/C=C\C)(C)C
9	FCC(=O)C(C)C
10	CN(N(CN=O)O)CCC(=O)C#CC#CN
11	C#CC(N)(C)C
12	ClCC=O
13	C#CN=C(C)C
14	CCCC#CCC[C@@]([C@@H](/C(=C\C)/C)C)(C(=O)OC)F
15	*/N=C(\C(=O)OC(=O)C)/C
16	N#CC[C@@H]([C@@]([C@H](C#C)N)(C#CF)N)[C@H](C#C)CC
17	CO[C@]([P@@H](=CC)C)(C=O)O
18	CC#C[C@@](C(=C)C#CC=O)(/C(=N/NOC(=O)C#CC)/C#C)C
19	N/C(=N\CN)/C#N
20	O=COC(=O)C(=O)C#COCC#CN([C@@H](N(C#C)O)NC(ON)(C)C)CCC(=P)C
21	COC/C(=N\C=C\C)/C#N
22	OCCC[C@@H]([C@H](C(C(=O)C(=O)NC)(C)C)[C@](ON)(N)C)C(=C=C(N)C)[C@H](C(=C)/C(=N/*)/CN)O
23	O=COC(=O)C(=O)[C@@H]([C@@]([C@@](C#CC#CC)(OO)C)(Cl)C)O[C@H](CN)C
24	O=C[C@H](OC#CC)/N=N/NC
25	C=NO/C(=N\CC#CC#CCN)/[C@]([C@@H](N=O)C)(C=C)NC
26	CON1NOCC=C(CO1)C
27	C#CON(C#C[PH4])C#C
28	CN(C(=C)C)C(=O)N=O
29	O=NC#CC#N
30	COOC#C/C(=C(/Br)\C)/N=O
31	CC#C[P@](=C)([C@@H](O)C)C
32	*/N=C(/OC(=O)[PH2]=N[C@@](OCC=O)(C[C@H](C#CCC)N)O)\CC=O
33	C[C@@](C(=C)/C(=C(\N)/C)/C#CC=O)(C#C)OCCC#C
34	CCO[C@](C(O)(C)C)(N(CC(=O)OOC)C=O)ON=C
