FILENUM	Canonical_SMILES
2	OCCC(=[P@H]([C@]([C@H](COC#CCC)CO)(OC)CC)C)C
3	O=C[C@@H](/C=C(/[C@@](C(=O)N=C(/C(=N/*)/OC)[C@@H](C#C)N)(OC)C)\C)C
4	C/C=N/[C@H](/C(=C(/C(=C/[PH2](C(=C)C)C#CC)/C#CC)\C#CN=O)/N=O)C#C
5	C#C/N=C(/[C@H](ON([C@@](CCC)(OC)Br)N([C@](N=O)(CC)C)OOC(=C)CC)O)\C=C
6	CC#COC[C@](C[PH3][C@@](/C(=C(/C(=N/*)/C)\O)/C#C)(/C(=N/*)/C)C)(O)C
7	CCC[C@](N(N([C@@](N(O)C)(N=O)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
8	CC#COC[C@](C[PH3][C@@](/C(=C(/C(=N/*)/C)\O)/C#C)(/C(=N/*)/C)C)(O)C
9	CN(C#COC[C@@H](OC#C)CO)O
10	CCC[C@](N(N([C@](N=O)(CC)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)(C(=C)N)Br
11	CCC(=C)OON([C@](N=O)(CC)C)N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O
12	CCC#C/C(=C(/[C@](N(N([C@](N=O)(CC)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)(OC)Br)\C(=O)C#C)/C
13	CCC[C@](N(N([C@@](N(O)C)(N=O)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
14	CCC[C@](N(N([C@@](N(O)C)(N=O)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
15	CCC#C/C(=C(/[C@](N(N([C@](N=O)(CC)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)(OC)Br)\C(=O)C#C)/C
16	C=NC/C=C(/C(=C(/C(=C)/C(=C\C)/[C@]([C@H](O)C)(C=C)C)\NO)/C#N)\C
17	CCC[C@](N(N([C@](N=O)(CC)C)OOC(=C)C)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
18	CCC[C@](N(N([C@](N=O)(CC)C)OOC(=C)C)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
19	CCC[C@](N(N([C@](N=O)(CC)C)OOC(=C)C)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
20	NOC[C@@H](/C(=C(\[C@@]([C@@](C(=O)N)(N)C)(C(C=C)(C)C)ON=O)/N)/CC)C
21	CCCC[C@@](/C(=N/*)/O/C(=C/C)/C#N)(C#CC=C)C
22	C#CO[C@]([C@@](C(=O)O)(C(C)C)CC)([C@H](NO)CC)N=O
23	C=N/C=N/ON([C@@](/C(=N/*)/N)(C#C[C@@H](CO)C)OF)O
24	C=NO[C@](N(/C(=C(/C#CO)\C)/C#CBr)N=O)(OC#CC(=O)C#N)CC
25	NOC[C@@H](/C(=C(\[C@@]([C@@](C(=O)N)(N)C)(C(C=C)(C)C)ON=O)/N)/CC)C
26	C=C[C@H]([C@H]([C@H]([C@]([C@]([C@@H](C(=C)C)NO)([C@@H](CC)C)I)([C@H](I)C)C#N)C)C)C
27	C#C/C=C(/C(=C(/[PH2]=C(/C(=N\*)/N=C=O)CC#CCC)\O)/C#N)\C(=O)C
28	CCCC[C@](/C(=N/*)/O/C(=C/C)/C#N)(C#CC(=O)OC#C)C#CC=C
29	CCCC[C@](/C(=N/*)/O/C(=C/C)/C#N)(C#CC(=O)OC#C)C#CC=C
30	CCCC[C@](/C(=N/*)/O/C(=C/C)/C#N)(C#CC(=O)OC#C)C#CC=C
31	CCCC[C@](/C(=N/*)/O/C(=C/C)/C#N)(C#CC(=O)OC#C)C#CC=C
32	C#C/C=C(/C(=C(/[PH2]=C(/C(=N\*)/N=C=O)CC#CCC)\O)/C#N)\C(=O)C
33	C#COC(=O)C#C/C(=N\*)/[C@](/C(=C(/C(=N/*)/C)\O)/C#C)([PH3]C[C@@](COC#CC)(O)C)C
34	C=NC/C=C(/C(=C(\[C@](C(=O)C)(Br)C)/C(=C)/C(=C\C)/[C@]([C@H](O)C)(C=C)O)/C#N)\C
35	O=C[C@@H](/C=C(/[C@@](C(=O)N=C(/C(=N/*)/OC)[C@@H](C#C)N)(OC)C)\C)C
36	C#C/C=C(/C(=C(/[PH2]=C(/C(=N\*)/N=C=O)CC#CCC)\O)/C#C)\C(=O)C
37	CCC[C@](N(N([C@](N=O)(CC)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)(C(=C)N)Br
38	CCCC[C@](/C(=N/*)/O/C(=C\O[C@@H](/C(=N/*)/C=C)O)/C#N)(C#CC(=O)OC#C)C#CC=C
39	C#C/C=C(/C(=C(/[PH2]=C(/C(=N\*)/N=C=O)CC#CCC)\O)/C#C)\C(=O)C
40	C=NO[C@](N(/C(=C(/C#CO)\C)/C#CBr)N=O)(OC#CC(=O)C#N)CC
1	C#CO[C@]([C@]([C@](N=O)(CC)C)(C(=O)O)CC)([C@H](NO)CC)N=O
2	C#CO[C@]([C@]([C@](N=O)(CC)C)(C(=O)O)CC)([C@H](NO)CC)N=O
3	C=NO[C@](N(/C(=C(/C#CO)\C)/C#CBr)N=O)(OC#CC(=O)C#N)C
4	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O
5	CC[C@@H](/C=C(/[C@@](C(=O)N=C([C@@](C#C)(N)C)/C(=N/*)/OC)(OC)C)\C)C
6	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
7	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
8	CCC#C/C(=C(/[C@](N(N([C@](N=O)(CC)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)(C=C)Br)\C(=O)C#C)/C
9	CC#COC[C@](C[PH3][C@@](/C(=C(/C(=N/*)/C)\O)/C#C)(/C(=N/*)/OOC(=C)C)C)(O)C
10	O=C[C@@H](/C=C(/[C@@](C(=O)C#CO)(OC)C)\C)C
11	OON([C@](N=O)(CC)C)N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O
12	C#COC(=O)C#C[C@@](/C(=N/*)/O/C(=C/C)/C#N)(C/C(=C\C)/[C@]([C@H](O)C)(C=C)C)C#CC=C
13	CCCC[C@](/C(=N/*)/OCCN)(C#CC(=O)OC#C)C#CC=C
14	C#CO[C@]([C@]([C@](N=O)(CC)C)(C(=O)O)CC)([C@H](NO)CC)N=O
15	C#CO[C@]([C@]([C@](N=O)(CC)C)(C(=O)O)CC)([C@H](NO)CC)N=O
16	C#CO[C@]([C@]([C@](N=O)(CC)C)(C(=O)O)CC)([C@H](NO)CC)N=O
17	CCC#C/C(=C(/[C@](N(N([C@](N=O)(CC)C)OOC(=C)CC)O/C(=N/*)/OC)(OC)Br)\C(=O)C#C)/C
18	CCCC[C@](/C(=N/*)/O/C(=C\O[C@@H](/C(=C(\C#CO)/C)/C#CBr)O)/C#N)(C#CC(=O)OC#C)C#CC=C
19	CCC[C@](N(N([C@](N=O)(CC)C)OOC(=C)C(=O)C)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
20	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O
21	CC#COC[C@](C[PH3][C@@](/C(=C(/C(=N/*)/C)\O)/C#C)(/C(=N/*)/OOC(=C)C)C)(O)C
22	O=C[C@@H](/C=C(/[C@@](C(=O)C#CO)(OC)C)\C)C
23	CCCC[C@](/C(=N/*)/O/C(=C/C)/C#N)(C#CC(=O)OC#C)C#CC=C
24	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
25	C=NC/C=C(/C(=C(/C(=C)/C(=C\C)/[C@]([C@H](OC(=C)CC)C)(C=C)C)\NO)/C#N)\C
26	CCC[C@](N(N(C(N=O)(CC)CC)OOC(=C)C)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
27	OON([C@](N=O)(CC)C)N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O
28	O=C[C@@H](/C=C(/[C@@](C(=O)N=C(/C(=N/*)/OC)Br)(OC)C)\C)C
29	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
30	C=NO[C@](N(/C(=C(/C#CO)\C)/C#CBr)N=O)(OC#CC(=O)C#N)CC
31	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O
32	CCC[C@@](N(N([C@@](N(O)C)(N=O)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)([C@@H](C#C)N)OC
33	CCC[C@@](N(N([C@@](N(O)C)(N=O)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)([C@@H](C#C)N)OC
34	C=NC/C=C(/C(=C(/C(=C)/C(=C\C)/[C@]([C@H](O)C)(C=C)C)\NO)/C#N)\C
35	CC[C@@H](/C=C(/[C@@](C(=O)N=C([C@@](C#C)(N)C)/C(=N/*)/OC)(OC)C)\C)C
36	CC[C@@H](/C=C(/[C@@](C(=O)N=C([C@@](C#C)(N)C)/C(=N/*)/OC)(OC)C)\C)C
37	C=NC/C=C(/C(=C(/C(=C)/C(=C\C)/[C@]([C@H](O)C)(C=C)C)\NO)/C#N)\C
38	CCC[C@](N(N(C(C)C)OOC(=C)CC)O[C@@H](/C(=N/C#C)/C=C)O)(OC)Br
39	CCON([C@](N=O)(CC)C)N([C@@](CCC)(OC)Br)O[C@@H](/C(=N/C#C)/C=C)O
40	CCCC[C@](/C(=N/OOC(=C)CC)/O/C(=C\O[C@@H](/C(=N/*)/C=C)O)/C#N)(C#CC(=O)OC#C)C#CC=C
1	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)C(=O)O)(OC)Br)O[C@@H](/C(=N\*)/C=C)O
2	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@](OC)(CC)Br)O[C@@H](C(=C)C=C)O
3	CCCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=N/*)O
4	C#CO[C@]([C@]([C@](N=O)(CC)C)(C(=O)O)CC)([C@H](NO)CC)N=O
5	C/C=C/C(=N\*)/[C@H](ON([C@@](/C(=N/*)/OOC(=C)C)(OC)Br)N([C@](N=O)(CC)C)OO)O
6	CCC(=C)OON([C@@](N(O)C)(N=O)C)[C@H](NO)CC
7	CCC[C@](N(N(C(N=O)(CC)CC)OOC(=C)C)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
8	O=C[C@@H](/C=C(/[C@@](N(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OO)(N=O)CC)\C)C
9	CCCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=N/*)O
10	C#CO[C@]([C@]([C@](N=O)(CC)C)(C(=O)O)CC)([C@H](NO)CC)N=O
11	CCC[C@](N(N(C(N=O)(CC)CC)OOC(=C)C)O[C@@H](/C(=N/*)/C=C)O)(OC)Br
12	C#CO[C@](N(N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N\*)/C=C)O)OOC(=C)CC)(N(O)C)N=O
13	C#CO[C@](N(N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N\*)/C=C)O)OOC(=C)CC)(N(O)C)N=O
14	CCC(=C)OON([C@](N=O)(NC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
15	CCCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=N/*)O
16	CCCC[C@](/C(=N/*)/O/C(=C\O[C@@H](/C(=C(\C#CO)/C)/C#CBr)O)/C#N)(C#CC(=O)OC#C)C#CC=C
17	CCC#C/C(=C(/[C@H](ON([C@@](COC(=C)CC)(OC)Br)N([C@@](N(O)C)(N=O)C)OOC(=C)CC)O)\C=C)/C
18	CCC[C@](N(N(C(C)C)OOC(=C)CC)O[C@@H](/C(=N/C(=C)/C(=C\C)/[C@]([C@H](O)C)(C=C)C)/C=C)O)(OC)Br
19	CCC(=C)OON([C@@](N(O)C)(N=O)C)[C@H](NO)CC
20	CO/C(=N\*)/C(=NC(=O)C(OC)(C)C)Br
21	N#CN([C@](N=O)(CC)C)N([C@@](/C(=C(/C#CCC)\C)/C(=O)C#C)(C=C)Br)O[C@@H](/C(=N/*)/C=C)O
22	N#CN([C@](N=O)(CC)C)N([C@@](/C(=C(/C#CCC)\C)/C(=O)C#C)(C=C)Br)O[C@@H](/C(=N/*)/C=C)O
23	CCC(=C)OON([C@](N=O)(NC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
24	O=C[C@@H](/C=C(/[C@@](N(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OO)(N=O)CC)\C)C
25	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@](OO)(CC)Br)O[C@@H](/C(=N/*)/C=C)O
26	CCC(=C)OON([C@](N=O)(NC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
27	O=C[C@@H](/C=C(/[C@@](N(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OO)(N=O)CC)\C)C
28	CCC(=C)OON([C@@]([C@](/C(=C/[C@H](C=O)C)/C)(OC)C)(N=O)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
29	CCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O
30	CCC(=C)OON([C@@](N(O)C)(N=O)C)[C@H](NO)CC
31	C/C=C/C(=N\*)/[C@H](ON([C@@](/C(=N/*)/OOC(=C)C)(OC)Br)N([C@](N=O)(CC)C)OO)O
32	*/N=C(/ON([C@@](/C(=N/*)/C(=O)C#C)(OC)Br)N([C@](N=O)(CC)C)OOC(=C)CC)\OC
33	CC#COC[C@](C[PH3][C@@](/C(=C(/C(=N/*)/C)\O)/C#C)(CC)C)(O)C
34	CCCC[C@](/C(=N/*)/O/C(=C\O[C@@H](/C(=C(\C#CO)/C)/C#CBr)O)/C#N)(C#CC(=O)OC#C)C#CC=C
35	O=C[C@@H](/C=C(/[C@@](N(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OO)(N=O)CC)\C)C
36	CCC(=C)OON([C@](N=O)(NC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
37	CCC(=C)OON([C@](N=O)(NC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
38	CC[C@@H](/C=C(/[C@@](C(=O)N=C([C@@](C#C)(N)C)/C(=N/*)/OC)(OC)C)\C)C
39	CC#COC[C@](C[PH3][C@@](/C(=C(/C(=N/*)/C)\O)/C#C)(/C(=N/*)/OOC(=C)C)C)(O)C
40	CCCC[C@](/C(=N/*)/O/C(=C\C)/OOC(=C)CC)(C#CC(=O)OC#C)C#CC=C
1	CCCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](CO[C@](/C(=C/[C@H](C=O)C)/C)(N=O)CC)(OC)Br)O[C@@H](/C(=N/*)/C=N/*)O
2	CCCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OO)Br)O[C@@H](/C(=N/*)/C=N/*)O
3	CCCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@]([C@H](O)C)(COC(=C)CC)OC)O[C@@H](/C(=N/*)/C=N/*)O
4	O=C[C@@H](/C=C(/[C@@](N(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OO)(N=O)CC)\C)C
5	C=C/C(=N\*)/[C@H](ON([C@](OC)(CC)Br)N(C(=C)CC)OO)OC
6	C=C/C(=N\*)/[C@H](ON([C@](OC)(CC)Br)N(C(=C)CC)OO)OC
7	N#CN([C@@](N=O)(NC)CC)N([C@@](/C(=C(/C#CCC)\C)/C(=O)C#C)(C=C)Br)O[C@@H](/C(=N/*)/C=C)O
8	CCC(=C)OON([C@](N=O)(NC)C)N([C@@](COC(=C)O)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
9	O=C[C@@H](/C=C(/[C@@](N(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OO)(N=O)CC)\C)C
10	CCC(=C)OON([C@](N=O)(NC)C)O
11	CCC(=C)OON([C@](N=O)(NC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
12	CC#COC[C@@]([C@]([C@H](NO)CC)(OC#C)N=O)([C@](N=O)(CC)C)C(=O)O
13	*/N=C(/[C@H](ON([C@@](COC(=C)CC)(OC)Br)N([C@](N=O)(NC)C)OOC(=C)O)O)\C=C
14	C/C=C(\ON(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OOC(=C)CC)/OOC(=C)CC
15	CCCC[C@](/C(=N/*)/O/C(=C\C)/OOC(=C)CC)(C#CC(=O)OC#C)C#CC=C
16	C/C=C(\ON(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OOC(=C)CC)/OOC(=C)CC
17	CCCC[C@](/C(=N/*)/[C@@](N(O)C)(N=O)C)(C#CC(=O)OC#C)C#CC=C
18	CCC(=C)OON([C@](N=O)(NC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
19	CCC[C@](N(N(C(C)C)OOC(=C)CC)O[C@@H](/C(=N/C(=C)/C(=C\C)/[C@@](C=C)(Br)C)/C=C)O)(OC)Br
20	CCC(=C)OON([C@@](N(O)C)(N=O)C)[C@H](NO)CC
21	CCCC[C@](/C(=N/*)/O/C(=C\O[C@@H](/C(=C(\C#CO)/C)/C#CBr)O)/C#N)(C#CC(=O)OC#C)C#CC=C
22	CCC(=C)OON([C@](N=O)(NC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
23	O=NOON([C@](N=O)(NC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
24	CCCC[C@](/C(=N/*)/O/C(=C\O[C@@H](/C(=C(\C#CO)/C)/C#CBr)O)/C#N)(C#CC(=O)OC#C)C#CC=C
25	CCC(=C)OON(C(N=O)(C)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
26	C/C=C(\ON(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OOC(=C)CC)/OOC(=C)CC
27	O=C[C@@H](/C=C(/[C@@](N(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OO)(C(=C)CC)CC)\C)C
28	CCC#C/C(=C(/[C@](N(N([C@](N=O)(CC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N\*)/C=C)O)O[C@@H](/C(=N/*)/C=C)O)(C=C)Br)\C(=O)C#C)/C
29	C/C=C(\ON(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O)OOC(=C)CC)/OOC(=C)CC
30	CCCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=N/*)O
31	CCC(=C)OON(C(N=O)(C)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
32	CCC(=C)OON(C(N=O)(C)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
33	CC[C@@H](/C=C(/[C@@](C(=O)N=C([C@@](C#C)(N)C)/C(=N/*)/OC)(OC)C)\C)C
34	CC[C@@H](/C=C(/[C@@](C(=O)N=C([C@@](C#C)(N)C)/C(=N/*)/OC)(OC)C)\C)C
35	*/N=C(/[C@H](ON([C@@](COC(=C)CC)(OC)Br)N([C@](N=O)(NC)C)OOC(=C)O)O)\C=C
36	CCC#C/C(=C(/[C@](N(N([C@](N=O)(CC)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N\*)/C=C)O)O[C@@H](/C(=N/*)/C=C)O)(C=C)Br)\C(=O)C#C)/C
37	CCCC(=C)OON([C@@](N(O)C)(N=O)C)N([C@@](COC(=C)CC)(OO)Br)O[C@@H](/C(=N/*)/C=N/*)O
38	C/C=C/C(=N\*)/[C@H](ON([C@@](/C(=N/*)/OOC(=C)C)(OC)Br)N(C(N=O)(C)C)OO)O
39	C=C/C(=N\*)/[C@H](ON([C@](OC)(CC)Br)N(C(=C)CC)OO)OC
40	CC#COC[C@@]([C@]([C@H](NO)CC)(OC#C)N=O)([C@](N=O)(CC)C)C(=O)O
1	CCCC(=C)OON([C@@](N(N(O)C)O)(N=O)C)N([C@@](CO[C@](/C(=C/[C@H](C=O)C)/C)(N=O)CC)(OC)Br)O[C@@H](/C(=N/*)/C=N/*)O
2	O=C[C@@H](/C=C(/N(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)OC)C(=C)CC)\C)C
3	*/N=C(/[C@H](ON([C@@](OC)(CC)Br)N([C@](O[C@@H](/C(=N\*)/C=C)O)(N=O)CC)OO)O)\C=C
4	CCC(=C)OON(C(N=O)(C)C)N([C@@](COC(=C)CC)(OC)Br)O[C@@H](/C(=N/*)/C=C)O
5	*/N=C(/[C@H](ON([C@@](COC(=C)CC)(OC)Br)N([C@](N=O)(NC)C)OOC(=C)C)O)\C=C
6	CCCC(=C)OON([C@@](N(N(O)C)O)(N=O)C)N([C@@](CO[C@](/C(=C/[C@H](C=O)C)/C)(N=O)CC)(OC)Br)O[C@@H](/C(=N/*)/C=N/*)O
7	OON([C@@](C(=C)CC)(OO)CC)N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)O
8	CC#COC[C@@]([C@]([C@H](NO)CC)(OC#C)N=O)([C@](N=O)(CC)C)C(=O)O
9	C#COC(=O)C#CON(N([C@](OC)(CC)Br)O[C@@H](/C(=N/*)/C=C)OC)C(=C)CC
10	*/N=C(/[C@H](ON([C@@](COC(=C)CC)(OC)Br)N([C@](N=O)(NC)C)OOC(=C)C)O)\C=C
