FILENUM	Canonical_SMILES
33	*/N=N/N/C(=C(/CC)\C)/C(=C\C=N\*)/CO
34	CCCC#CC(=C)C#C/C=C(/C(=C(\N(CC#C)C#C)/OCl)/C)\O
35	C#CCC(=O)N(OC#N)C
36	CC(=C(N(C#C)CC#C)OCl)/C(=C/C)/O
37	OCC#CN=O
38	NO[C@H](C(=C)C(=O)[C@](/C=C(/C#C[C@@](C(=O)C=O)(CC)C)\C#C)(O)C)C
39	CC(=C(N(C#C)CC#C)OCl)/C(=C/C)/O
40	*N=[PH2]OC(=O)F
1	N#CON([C@](C(=O)CC#COC)(C(C)C)CN)C
2	C#CCC(=O)N(OC#N)C
3	OCC#CN=O
4	*/N=N/N/C(=C(/CC)\C)/C(=CC(=O)C)C
5	C#CCC(=O)C#N
6	C=[PH2]C#C/C(=N/*)/N=C(/C#N)\C
7	C[C@@H](C#C)Cl
8	CCCN(/C(=C(\C(=C\C)\O)/C)/OCl)CC#C
9	COC(=O)F
10	*N=[PH2]OC(=O)F
11	C#CCC(=C(C(=C)C(=O)C)C#CC)N=C
12	C/C=C/OC[C@](C(=O)CC#COC)(C(C)C)CN
13	*/N=N/N/C(=C(/CC)\C)/C(=C\C=N\*)/[C@H](N)C
14	CC[C@@H](C#C)Cl
15	CCCC#CC(=C)C#C/C=C(/[C@@](C#CC(=C)C#CCCC)(C#C)N)\O
16	C#CN(C(=C(/C(=C/C)/O)C)OCl)/C(=C(/CC#CC)\C)/O
17	COOC#CF
18	*N=[PH2]OC(=O)N
19	CC(=C(N(C#C)CC#C)OCl)OC
20	CC[C@@H](/C(=N/*)/CC)C[C@@H](/C(=N/*)/CC)CC(=C)OC#CF
21	CCC#CC(=C)C#C[C@@](C#C)(OC)N
22	CC#C[C@](C(=O)C#CC(=C)CC)(C#C)C=O
23	C#CC#CC(=C)C#C[C@@](C#C)(OC)N
24	*/N=C/C(=C(/C(=N/*)/Cl)\CC)/C(=C/C)/CO
25	C[C@@](C(=O)C(=C)[C@@H](ON)C)(C#CF)O
26	C[C@@](/C(=C/N)/C)(C#C)O[C@H](OBr)O
27	O=NN=[P@@](P(=N*)CC)([C@@H](CC)C)N=O
28	C#C/C(=C\OC(=C)CC)/C#C[C@@](C(=O)C=O)(CC)C
29	CCCC#CC(=C)C#C[C@@](C#C)(OC)F
30	NO[C@H](C(=C)C(=O)[C@]([C@@H](C#C)Cl)(O)C)C
31	COC#CCC(=O)[C@](C(C)C)(C#N)CC
32	*/N=N/N/C(=C(/CC)\C)/C(=C\C=N\*)/CO
33	CC[C@H]([C@](C[C@@]([C@@H](C#CCO)NN)(C#C)CC)(/N=C/C(=O)O)NO)[C@@H]([PH2]=N*)O
34	COO[C@H]([C@H](C(=O)O/C(=C/C)/C)C=C)N
35	CON
36	C[P@@H](=C(C(=C)N=O)C#CCC(=C)N)O
37	O=NN=[P@@](P(=N*)CC)([C@@H](CC)C)N=O
38	NOC[C@@]([C@@H](N=[P@@](P(=N*)CC)(CCC)N=O)NN)(C#C)CC
39	CCCC#CC(=C)C#C/C=C(/C(=C(\N(CC#C)C#C)/OCl)/C)\O
40	NOC[C@@]([C@@H](N=[P@@](P(=N*)CC)([C@@H](CC)C)C=C)NN)(C#C)CC
1	COOC#CF
2	CCC(=C)OC=C(C#C)C#C
3	COC#CCC(=C)N
4	C#CCC(=C(C(=C)C(=O)C)C#CC)CC
5	CCC#CO/C=C(/C#C[C@@](C(=O)C=O)(CC)C)\C#C
6	C[P@@H](=C(C(=C)N=O)OC#CF)O
7	*/N=N/N/C(=C(/CC)\C)/C(=C\C=N\*)/C(C)C
8	NOC[C@@]([C@@H](N=[P@@](P(=N*)N=[P@@](P(=N*)CC)([C@@H](CC)C)C=C)(CCC)N=O)NN)(C#C)CC
9	C=[PH2]C#C/C(=N/*)/N=C(\[C@](C(C)C)(C#N)CC)/C#N
10	CON
11	CCCC#CC(=C)C#C/C=C(/[C@@](C#CC(=C)C#CCCC)(C#C)N)\O
12	CC[C@H]([P@@](=NN=O)(P(=N*)C/C(=C/C)/CO)N=O)C
13	*/N=C/C(=C(\C(=N\*)\Cl)/CC)/C
14	CC#COC(=O)F
15	*N=[PH2]OC(=O)N
16	C/N=C/C=C(\C(=C(/CC)\C)\N/N=N/*)/CO
17	C[P@@H](=C(C(=C)N=O)C#CCC(=C)N)O
18	NOC[C@@]([C@H](NN)CC)(C#C)CC
19	C#CCC(=C(C(=C)C(=O)C)C)N=C
20	C#CN(/C(=C(\C(=C\C)\O)/C)/OCl)/C(=C(/CC#CC)\C)/O
21	NC(=C)CC#CO
22	*/N=C/C=C(\OC)/CO
23	O=NN=[P@@](P(=N*)CC)(C(C)C)N=O
24	C/N=N/N/C(=C(/CC)\C)/C(=C\C(=O)C)/C
25	C[C@@](/C(=C/N)/C)(C#C)O[C@@H](Cl)C
26	C#CCN(C(=C(/C(=C/C)/O)C)OCl)N(CC#C)C#C
27	COC#CCC(=O)C
28	*/N=N/O/C=C(/C#C[C@@](C(=O)C=O)(CC)C)\C#C
29	O[C@H](C#C)OBr
30	CCCC#CC(=C)C#C/C=C(/C(=C(\CCC)/OCl)/C)\O
31	*/N=N/N/C(=C(/CC)\C)/[C@@](C#CC(=C)C#CC#C)(C#C)N
32	N#CON(C(=O)CC#C[C@@](C(=O)C=O)(CC)C)C
33	NOC[C@@]([C@@H](N=[P@@](P(=N*)N=C)([C@@H](CC)C)C=C)NN)(C#C)CC
34	CCCN(/C(=C(\C(=C\C)\O)/C)/OCl)CC#C
35	CCCC#CC(=C)C#C/C=C(/[C@@](C#CC(=C)C#CCCC)(C#C)N)\C(=[P@@H](O)C)C(=C)N=O
36	CCC(=C)C(=C)C#C[C@@](C#C)(OC)N
37	C#CCC(=C(C(=C)C(=O)C)C#CC)N=C
38	N#CON([C@](C(=O)CC#COC)(C(C)C)CN)N
39	*/N=C/C=C(\C(=C(/CC)\C)\NC(=C)CC)/[C@H](N)C
40	*/N=N/N/C(=C\CC)/C(=C\C=N\*)/[C@H](N)C
1	C[P@@H](=C(C(=C)NN)OC#CF)O
2	NOC[C@@]([C@@H](N=[P@@](P(=N*)N=[P@@](P(=N*)CC)([C@@H](CC)C)C=C)(CCC)N=O)N=O)(C#C)CC
3	C#CN(C(=C(/C(=C/C)/O)C)Br)/C(=C(/CC#CC)\C)/O
4	NOC[C@@]([C@H](NN)CC)(C#C)CC
5	C#C[C@@](/C(=C/N=[P@@](P(=N*)CC)(C(C)C)N=O)/C)(O[C@@H](Cl)C)C
6	CCC#CO/C=C(/C#CC(C(=O)C=O)(C)C)\C#C
7	*/N=C/C=C(OC)N
8	O[C@H](C#C)OOCl
9	*/N=N/N/C(=C(/CC)\C)/C(=C\C=N\*)/[C@H](CC)C
10	C#CN(C(=C(/C(=C/C)/O)C)OCl)/C(=C(/CCl)\C)/O
11	C#CC/C(=C(/C(=C(\C(=C\C)\O)/C)/OCl)\CC(=O)C=O)/C#C
12	N#CON(C(=O)CC#CO)C
13	CCCC#CC(=C)C#C/C=C(/C(=C(CCC)OCl)C)\O
14	O=NC(=O)CC#C[C@@](C(=O)C=O)(CC)C
15	*/N=C/C(=C(\C(=N\*)\Cl)/CC)/C
16	C#CCC(=C(C(=C)C(=O)C)C)C
17	CCCC#CC(=C)C#C/C=C(/N=P([P@](=N[C@H]([C@](CON)(C#C)CC)NN)([C@@H](CC)C)C=C)N=C)\O
18	*/N=C/C(=C(\C(=N\*)\C#CC)/CC)/C
19	O=NN=[P@@](C(C)C)(N=O)C
20	NN=O
21	CC#CC(=C(C#N)N=C)C(=C)C(=O)C
22	CCC(=C)OC=C(C#C)C#C
23	C=NOC#CCC(=C)N
24	O=NN=[P@](P(=N*)CC)(C(C)C)N=O
25	CCC(=C(C#CC(=C)C(=C)CC)C)/C(=N/*)/Cl
26	*/N=C/[C@@](C#C)(OC)N
27	*/N=N/O/C=C(/C#C[C@@](C#C)(CC)C)\C#C
28	C/N=N/N/C(=C(/CC)\C)/C(=C\C(=O)C)/C
29	C#CCN(/C(=C(\C(=C\C)\O)/C)/OCl)N(C#C)CC
30	*/N=C/C(=C(\C(=N\*)\Cl)/CC)/C
31	NOC[C@]([C@@H](N=[P@@](P(=N*)N=C)([C@@H](CC)C)C=C)NN)(C#C)CC
32	C/N=N/N/C(=C(/CC)\C)/C(=CC(=O)C)P(=N*)CC
33	NC[C@@](N(OC#N)CO)(C(=O)CC#COC)C(C)C
34	FC#COC(=[P@@H]([C@@](C(=O)C=O)(CC)C)C)C(=C)N=O
35	C#CCN(/C(=C(\C(=C\C)\O)/C)/OCl)N(C#C)C
36	CCCC(=CC)OCl
37	C#CCON(C(=O)CC#C[C@@](C(=O)C=O)(CC)C)C
38	C#CC[P@@H](=C(C(=C)N=O)OC#CF)O
39	*/N=N/N/C(=C(/CC)\C)/C(=C\C=N\*)/[C@H](C#C)C
40	CC[C@H]([P@@](=NN=O)(P(=N*)C/C(=C/C)/CO)N(OC#N)C)C
1	C#CC/C(=C(/N(/C(=C(\C(=C\C)\O)/C)/OCl)C#C)\O)/C
2	C#CC(=C)C#C
3	O=NN=[P@](P(=N*)CC)(C(C)C)N=O
4	CCC/C(=C(\C(=C\C#CC(=C)C#CCCCl)\O)/C)/OCl
5	O[C@H](C#C)OOCl
6	CCCC#CC(=C)C#C/C=C(/C(=C(CCC)OCl)C)\O
7	C#CCN(C(=C(/C(=C/C)/O)C)C)N(C#C)C
8	NN=O
9	C#CCN(C(=C(/C(=C/C)/O)C)C)N(C#C)C
10	CC[C@@H]([P@@](=NN=O)(P(=N*)C/C(=C/C)/CO)N(OC#N)C)C
11	CCN(/C(=C(\C(=C\C)\O)/C)/Br)/C(=C(/CC#CC)\C)/O
12	*/N=C/C(=C(\C(=N\*)\Cl)/C#C)/C
13	C/N=N/N/C(=C\OC(=C)CC)/C(=CC(=O)C)P(=N*)CC
14	*/N=C/C(=C(\C(=N\*)\Cl)/OC)/C
15	*/N=C/C=C(\C(=C(/CC)\C)\N/N=N/OC(=C)CC)/[C@H](C#C)C
16	*/N=N/N/C(=C(\C(=C)NN)/CC)/C(=C\C=N\*)/[C@H](CC)C
17	O=NN=[P@](P(=N*)C=O)(C(C)C)N=O
18	C#CC/C(=C(/C(=C(\C(=C\C)\O)/C)/OCl)\CC(=O)C=O)/Cl
19	*/N=C/C(=C(\C(=N\*)\Cl)/CC)/C
20	NN=O
21	CCC(=C(C#C)C#C)C
22	C/N=N\N/C(=C(/CC)\C)/C(=CC(=O)C)C
23	CC(=[P@@H](O)C)OC#CF
24	C#CN(/C(=C(\C(=C\C)\O)/C)/OC)/C(=C(/CCl)\C)/O
25	FC#COC(=[P@@H]([C@@](C(=O)C=O)(CC)C)C)C(=C)N=O
26	O=NC(=O)CC#C[C@@](C(=O)C=C)(CC)C
27	ClC/C=C(/N(/C(=C(\C(=C\C)\O)/C)/OCl)C#C)\O
28	CCCC(=CC)OC(=C)CC
29	*/N=C/C=C(OC)N
30	C=NOC#CCC(=C)N
31	C#CCN([P@@](=NN=O)(P(=N*)CC)C(C)C)N(C#C)C
32	C/N=N/N/C(=C(/CC)\C)/C(=CC(=O)C)P(=N*)CO
33	C/N=N/O/C=C(/C#C[C@@](C#C)(CC)C)\C#C
34	C/N=N/N/C(=C(/CC)\C)/C(=CC(=O)C)OCl
35	ClOC=C(C#C)C#C
36	NC[C@@](N(OC#N)CO)(C(=O)CC#CCC)C(C)C
37	C/C=C(/C(=C(N=O)OCl)C)\O
38	CC/C(=C(\C#CC(=C)C(=O)CC)/C)/C(=N/*)/Cl
39	NC[C@@](N(OC#N)CO)(C(=O)CC#COC)C(C)C
40	*/N=C/C(=C(\C(=N\*)\Cl)/CC)/C
1	C#CC/C(=C(/N(C(=C(/C(=C/C(=C/C)/O)/O)C)OCl)C#C)\O)/C
2	CCCC#CC(=C)C#C/C=C(/C(=C(C#C)C#C)C)\O
3	CCC(=C)O/N=N/N/C(=C(/CC)\C)/C(=C\C)/OC(=C)CC
4	C#C[C@H](C#C/C(=C/O/N=N/C)/C#C)C
5	CCC/C(=C(\CCC)/C)/OCl
6	CCN(C(=C(/C(=C/C)/C)C)Br)/C(=C(/CC#CC)\C)/O
7	CN=O
8	CCC(=C(C#CC(=O)C(=O)CC)C)/C(=N/*)/Cl
9	C/N=N/O/C=C(/C#C[C@@](C#C)(CC)C)\C#C
10	CCCC#CC(=C)C#C/C=C(/C#CC(=C)C#C/C=C(/C(=C(\CCC)/OCl)/C)\O)\O
11	C/N=N/N/C(=C(/CC)\C)/C(=CC(=O)C)OCl
12	C#COC(=C(/C(=C/C)/O)C)N=O
13	CCCC(=C)OCl
14	CC[C@@H]([P@@](=NN=O)(P(=N*)C/C(=C/C)/CO)N(OC#N)C)C
15	O=NN=[P@](P(=N*)C=C)(C(C)C)N=O
16	O=NC(=O)CC#C[C@@](C(=O)C=C)(CC)C
17	C/N=N/N/C(=C(/CC)\C)/C(=CC(=O)C)P(=N*)CC
18	ClC(=C)C#C
19	C#CN(C(=C(/C(=C/C)/O)C)OC)C#C
20	CCC(=C(C#CC(=C)C(=O)CC)C)/C(=N/*)/Cl
21	CC[C@@H](/C(=C/C=N/CC)/C(=C(/C(=C)NN)\CC)/N/N=N/*)C
22	C/N=N/N/C(=C(/CC)\C)/C(=CC(=O)C)OCl
23	C#CCN(/C(=C(\C(=C\C)\O)/C)/O)N(C#C)C
24	C#CCN(/C(=C(\C(=C\N=[P@](N(N(C#C)C)CC#C)(P(=N*)CC)C(C)C)\O)/C)/C)N(C#C)C
25	CCN(C(=C(/C(=C/C)/O)C)Br)/C(=C(/CC#CC)\C)/O
26	*/N=C/C=C(\C(=C(/CC)\C)\N/N=N/OC(=C)CC)/[C@H](C#C)C
27	C/C(=C(/N1C#CCC(=C1O)CC#C)\OCl)/C(=C/O)/O
28	*/N=C(/C(=C(/Cl)\C)/OC)\Cl
29	N#CON([P@](=N[C@H]([P@](=NN=O)(P(=N*)CC)N=O)C)(P(=N*)C/C(=C/C)/CO)[C@H](CC)C)C
30	*/N=C/C(=C(\C(=N\*)\C=N\*)/CC)/C
31	C=NN=O
32	*/N=C/C=C([C@H](C#C)C)CCC
33	ClO/C=C(\C(=C(\CCl)/C)\O)/C#C
34	C#CCN(C(=C(C)C)C)N(C#C)C
35	CN=O
36	*/N=N/N/C(=C(\C(=C)NN)/CC)/C(=C\C=N\*)/C(C)C
37	/C(=C/(/C(=C/(C(#C(/C(=[PH0@]/(/P(=N/(*))(C(C)))([CH1@@]([CH3])([CH3]))(/N(=O/)))(C(#C([CH2]([CH2](Cl)))))))))(O))(C))(/[CH2]([CH2](C)))(O(Cl))
38	*/N=C/C(=C(\C(=N\*)\Cl)/CC)/C
39	CCCC#CC(=C)C#C/C=C(/C(=C(CCC)OCl)C)\O
40	C/N=N/O/C=C(/C#C[C@@](C#C)(CC)C)\C#C
1	C#CCC(=C)O/N=N/N/C(=C(/CC)\C)/C(=CC)OC(=C)CC
2	CC/C(=C(\C#CC(=C)C(=O)CC)/C)/C(=N/*)/C
3	C=NN=O
4	CCCC#CC(=C)C#C/C=C(/C#CC(=C)C#C/C=C(/C(=C(CCC)OCl)C)\O)\O
5	CCN(C(=C(/C(=C/C)/O)C)Br)/C(=C(/CC#CC)\C)/O
6	C#C/C(=C(\C#CC(=C)C(=O)CC)/C)/C(=N/*)/Cl
7	C#CCC1=C(O)N(C#CC1)C(=C(/C(=C/O)/O)C)O/C(=C(/C(=C)NN)\CC)/N/N=N/*
8	C#CCN(C(=C(C)C)C)N(CC)C
9	O/C=C/C=C(\C(=C(\C(=C)NN)/CC)\N/N=N/*)/C(C)C
10	*/N=N/N/C(=C(/N(C#C)C)\C(=C)NN)/C(=C\C=N\*)/C(C)C
11	CCN(C(=C(/C(=C/C)/C)C)Br)/C(=C(/CC#CC)\C)/O
12	/C(=C/(/C(=C/(//N(=[PH0@]/(/P(=N/(O(C(#N))))(C(C)))([CH1@@]([CH3])([CH3]))(/N([CH2](C(#C)))(N(C)(C(#C)))))))(O))(C))(/N([CH2](C(#C)))(N(C)(C(#C))))(C)
13	C=NN=O
14	CCC(=C)O/N=N/N/C(=C(/CC)\Cl)/C(=CC)OC(=C)CC
15	C/N=N/N/C(=C(/O)\C)/C(=CC(=O)C)P(=N*)CC
16	C#CCN(/C(=C(\C(=C\C)\O)/C)/O)N(C#C)C
17	*/N=C/N=N/N/C(=C(\C(=C)NN)/CC)/C(=C\C=N\*)/C(C)C
18	CCCC#CC(=C)C#C/C=C(/C(=C(CCC)OCl)C)\O
19	CC/N=C/C=C(/[C@H](CC)C)\Cl
20	*/N=C(/C(=C(/Cl)\C)/OC)\Cl
21	CC(=C(OCl)CCC)/C(=C/C#CC#C)/O
22	*/N=C(/C(=C(N1C#CCC(=C1O)CC#C)OCl)C)\O
23	C#CN(N(C(=C(C)C)C)CC#C[C@@](C#C)(CC)C)C
24	CC[C@@H](C(=O)C#C/C(=C(/C(=N/*)/Cl)\CC)/C)C
25	C/N=N/OC=C(C#C)C#C
26	N#CON([P@](=NN=O)(P(=N*)C/C(=C/C)/CO)C(=O)CC)C
27	C/N=N/O/C=C(/C#C[C@@](C#C)(CC)C)\C
28	*/N=C/C=C(\C(=C(/CC)\C)\N/N=N/OC(=C)CC)/[C@H](C#C)C
29	*/N=C(/C(=C\C)/CC)\Cl
30	CCCC#CC(=C)C#C/C=C(/C(=C(\CCC)/OCl)/C)\CC
31	CCC(=C(C#CC(=O)C(=O)CC)C)/C(=N/*)/Cl
32	CC[C@@H](/C(=C/C=N/CC)/C(=C(/C(=C)NN)\CC)/N/N=N/*)C
33	O=NC(=O)CC#C[C@@](C(=O)C=C)(CC)C
34	CCC(=C(C#CC(=C)C(=O)CC)C)/C(=N/*)/Cl
35	*/N=C/C=C(/[C@H](C(=[P@](P(=N*)CC)(C(C)C)N=O)C#CCCCl)C)\CCC
36	/C(=C/(/C(=C/(//N(=[PH0@]/(/P(=N/(*))(C(C)))([CH1@@]([CH3])([CH3]))(/N([CH2](C(#C)))([CH2](C))))))(O))(C))(/N([CH2](C(#C)))(N(C)(C(#C))))(C)
37	*/N=N/N/C(=C(\C(=C)NN)/CC)/C(=C)C(C)C
38	CC[C@@H]([P@@](=NN=O)(P(=N*)C/C(=C/C)/CO)NC)C
39	C/N=N/N/C(=C(/CC)\C)/C(=CC(=O)C)OCl
40	*/N=C/N=P([P@@](=NN=O)(N(OC#N)C)[C@H](CC)C)C/C(=C/C)/CO
1	C=NC#C/C(=C(/C(=N/*)/Cl)\CC)/C
2	CCC[C@@H]([P@@](=NN=O)(P(=N/C=N/*)C/C(=C/C)/CO)N(OC#N)C)C
3	O/C=C/C=C(\C(=C(\C(=C)NN)/CC)\N/N=N/N(OC#N)C)/C(C)C
4	CC/C(=C(/C#CC(=C)NN)\C)/C(=N\*)/Cl
5	CCC/C(=C(\C(=C\C(=O)C)\O)/C)/OCl
6	O/C=C/C=C(\C(=C(\C(=C)NN)/CC)\N/N=N/*)/C(C)C
7	*/N=C(/C(=C(Cl)C)N(C#C)C)\Cl
8	O=NC(=O)CC#C[C@@](C(=O)C=C)(CC)C
9	C/C(=C(\OCl)/CCC)/C(=C/C#COCl)/O
10	C/N=N/N/C(=C(/O)\C)/C(=CC(=O)C)P(=N*)C#C
11	*/N=N/C(=O)CC#C[C@@](C(=O)C=C)(CC)C
12	CCC(=O)C(=C)N=O
13	C#CN(N(C(=C(C)C)OCl)CC#C[C@@](C#C)(CC)C)C
14	O=NN/C(=C(\C(=C)NN)/CC)/C(=C\C=N\CC)/[C@H](CC)C
15	C/N=N/N/C(=C(/CC)\C)/C(=CC(=O)C)OCl
16	CCCC#CC(=C)C#CC=C(/C(=C(\O)/C)/N/N=N/C)P(=N*)CC
17	*/N=N/N/C(=C(/N(C#C)C)\C(=C)NN)/C(=C\C=N\*)/C(C)C
18	CN([P@](=NN=O)(P(=O)C/C(=C/C)/CO)C(=O)CC)OC#N
19	CCC(=C(C#CC(=O)C(=O)CC)C)/C(=N/*)/Cl
20	CCCC#CC(=C)C#C/C=C(/C(=C(\C=C\O)/OCl)/C)\O
21	*/N=C/N=P([P@H](=NN=O)[C@H](CC)C)C/C(=C/C)/CO
22	/C(=C/(/C(=C/(//N(=[PH0@]/(/P(=N/(O(C(#N))))(C(C)))([CH1@@]([CH3])([CH3]))(/N([CH2](C(#C)))(O(C))))))(O))(C))(/N([CH2](C(#C)))(N(C)(C(#C))))(C)
23	*/N=C(/C(=C\C)/CC)\Cl
24	*/N=N/N/C(=C(/CC)\C)/C(=C)C(C)C
25	*/N=C/C=C(\C(=C(\C(=O)[C@H](CC)C)/N(C#C)C)\N/N=N/*)/C(C)C
26	CCCC#CC(=C)C#C/C=C(/C(=C(/OCl)\CC)/C)\O
27	*/N=C/N=P(/C(=N\*)/C(=C(/Cl)\C)/OC)CC/C(=C/C)/CO
28	CCC/C(=C(\C(=C\C#CC#C)\O)/C)/C(=C)C#CCCC
29	C#CCC(=C)O/N=N/N/C(=C(/CC(=C)NN)\C)/C(=C\C)/OC(=C)CC
30	*/N=N/N/C(=C(\C(=C(C)C)NN)/N(C#C)C)/C(=C\C=N\*)/C(C)C
31	C/N=N/N/C(=C(/CC)\C)/C(=C\C(=O)C)/C
32	CC/C(=C(\C#CC(=C)/C(=N/*)/CC)/C)/C(=N/*)/Cl
33	CCC/C=C(\C(=C(\C(=C)NN)/CC)\N/N=N/*)/C(C)C
34	CC/N=N/N/C(=C(/O)\C)/C(=CC(=O)C)P(=N*)CC
35	C#CN(N(C(=C)C)CC#C[C@@](C#C)(CC)C)C
36	C/C(=C(\OCl)/CC)/C(=C/C#CC#C)/O
37	C#CN(N(C(=C(C)C)C)C(=O)CC)C
38	CN([P@@](=NN=O)([C@H](CC)C)Cl)OC#N
39	*/N=C(/C(=C(C#CC(=C)CC#C[C@@](C#C)(CC)C)C)C#C)\Cl
40	CCN(N(C(=C(C)C)C)CC#C[C@@](C#C)(CC)C)C
1	CCN(N(C#C)C)C(=C)C
2	CCCC(=C(/C(=C/C#COCl)/O)C)OC(=O)C
3	CCC(=C(C#CC(=C)NN)C)/C(=N\C)/Cl
4	*/N=N/N/C(=C(\C(=O)[C@H](Cl)C)/N(C#C)C)/C(=C\C=N\*)/C(C)C
5	*/N=N/N/C(=C(/CC)\C)/C(=C)C
6	*/N=N/C[C@](C(=O)C=C)(C#CCC(=O)N=O)C
7	CCCC(=C(/C(=C/C(=O)C)/O)C)OCC
8	C/N=N/N/C(=C(/O)\C)/C(=CC#CC(=C)C#CNN)P(=N*)CC
9	CCC[C@@H]([P@@](=NN=O)(P(=N/C=N/*)C/C(=C/C)/CO)N(OC#N)C)C
10	*/N=C/[C@](C(=O)C=C)(C#CCC(=O)N=O)C
11	ClON/C(=C(\C(=C)NN)/N(C#C)C)/C(=C\C=N\*)/C(C)C
12	ClN/C(=C(/CC)\C)/C(=C)C(C)C
13	CCCC(=C(C)C)/C(=C(/C(=C\C=N\*)/C(C)C)\N/N=N/*)/N(C#C)C
14	C/C=C(/CC(=CC(=O)C)P(=N*)CC)\CO
15	O/C=C/C=C(\C(=C(\C(=C)NN)/CC)\NC)/C(C)C
16	CC/N=N/N/C(=C(/O)\C)/P(=N/C=N/*)[P@H](=NN=O)[C@H](CC)C
17	CCN(N(C(=C(C)C)C#C[C@@](C#C)(CC)C)CC#C[C@@](C#C)(CC)C)C
18	C#CN(N(C(=C(C)C)OCl)CC#C[C@@]([C@@](C#C)(CC)C)(C#C)CC)C
19	CC/C=C(\C(=C(\C(=C)NN)/N(C#C)C)\N/N=N/*)/C(C)C
20	CCCC#CC(=C)C#CC(=O)C(=C)N=O
21	CCCC#CC(=C)C#C/C=C(/C(=C(/OCl)\CC)/C)\O
22	C#CN(N(C(=C)C)CC#CC)C
23	O/C=C/C=C(\C(=C(\C(=C)Cl)/CC)\N/N=N/*)/C(C)C
24	*/N=C/N=N/N/C(=C(\C(=C)NN)/CC)/C(=C/C=N\CC)/[C@H](CC)C
25	CC/N=N/N/C(=C(/O)\C)/C(=C(/CC(=C)NN)\C)/C(=CC)OC(=C)CC
26	CC/N=N/N/C(=C(/O)\C)/C(=CCl)P(=N*)CC
27	C/N=N/N/C(=C(/O)\C)/C(=CCC)P(=N*)CC
28	CC[C@@H]([P@@H](=NN=O)P(=O)C/C(=C/C)/CO)C
29	*/N=N/N/C(=C(\C(=C(C)C)NN)/N(C#C)C)/C(=C\C=N\*)/C(C)C
30	*/N=N/N/C(=C(/N(C#C)C)\C(=C)NN)/C(=C\C=N\*)/CC
31	*/N=C(/C(=O)CC)\Cl
32	*/N=C/N=P([P@H](=N/N=C(\C#CC(=O)C(=O)CC)/C)[C@H](CC)C)C/C(=C/C)/CO
33	*/N=C(/C(=CC)CC)\NN
34	CCCC=C(/C(=C(/C(=C)NN)\CC)/N/N=N/*)[C@@H](C(C)C)C
35	*/N=N/C(=N\*)/C(=C(C#CN=C)C)CC
36	C#CN(N(C(=C)C)CC#C[C@@](C#C)(CC)C)C
37	C/N=N/N/C(=C(/CC)\C)/C(=C(CC)C)C
38	C#CCC(=C)O/N=N/NC(=CC(=O)C)P(=N*)CC
39	*/N=N/C(=C(C)C)N(N(C#C)C)CC#C[C@@](C#C)(CC)C
40	*/N=N/N/C(=C\C(=O)C)/C(=C)C(C)C
1	CC/C=C(\C(=C(\C(=C)NN)/N(C#C)C)\N/N=N/*)/C(C)C
2	CCCC(=C(/C(=C/C#COCl)/O)C)OC(=O)C
